Transaction Date,Customer,TransLineID,TransID,Num,Dim1,Dim2,Dim3,Expression1,Expression2,Expression3
22/05/2022,Customer 2,2,630,7,C,f,Z,77,1,0.25900
16/01/2022,Customer 2,1,631,8,A,b,Z,42,1,0.18035
30/12/2021,Customer 2,2,631,8,A,b,Z,82,1,0.16864
22/05/2022,Customer 2,1,632,9,A,a,X,126,1,0.07947
16/03/2022,Customer 2,2,632,9,B,c,Y,303,2,0.11231
15/05/2022,Customer 2,3,632,9,A,b,Z,100,2,0.08004
28/12/2021,Customer 2,1,633,10,B,d,X,120,1,0.11384
04/05/2022,Customer 2,2,633,10,A,a,X,3,0,0.03843
25/05/2022,Customer 2,1,634,11,C,f,Z,544,1,0.48986
03/05/2022,Customer 2,2,634,11,B,c,Y,222,1,0.20887
09/05/2022,Customer 2,3,634,11,B,c,X,233,1,0.36856
21/03/2022,Customer 2,1,635,12,B,d,Z,303,2,0.20863
08/02/2022,Customer 2,2,635,12,C,f,Y,372,5,0.55094
07/01/2022,Customer 2,3,635,12,B,c,X,180,2,0.04402
29/03/2022,Customer 2,4,635,12,C,e,Z,24,2,0.59372
31/03/2022,Customer 2,5,635,12,C,f,X,9,3,0.60877
09/05/2022,Customer 2,6,635,12,B,c,X,83,0,0.14691
29/01/2022,Customer 2,1,636,13,B,c,Z,195,1,0.06192
03/02/2022,Customer 2,1,637,14,B,c,X,28,1,0.07931
03/04/2022,Customer 2,2,637,14,C,e,Z,182,1,0.51880
29/01/2022,Customer 2,3,637,14,B,c,X,24,0,0.03899
13/04/2022,Customer 2,1,638,15,C,e,Y,154,2,0.47156
08/01/2022,Customer 2,1,639,16,A,b,Z,135,1,0.18787
09/02/2022,Customer 2,2,639,16,C,e,Y,549,0,0.01504
05/04/2022,Customer 2,3,639,16,B,c,Z,6,0,0.11739
18/03/2022,Customer 2,4,639,16,A,b,Z,21,1,0.07814
04/04/2022,Customer 2,5,639,16,C,f,Y,61,4,0.21929
28/02/2022,Customer 2,6,639,16,B,c,X,136,1,0.32189
01/05/2022,Customer 2,1,640,17,B,d,Y,10,2,0.39327
30/01/2022,Customer 2,2,640,17,B,c,Y,72,1,0.05328
11/03/2022,Customer 2,3,640,17,A,b,Y,2,0,0.01467
11/04/2022,Customer 2,4,640,17,C,f,Y,437,1,0.01270
19/05/2022,Customer 2,1,641,18,B,c,Z,65,2,0.21007
07/02/2022,Customer 2,1,642,19,C,e,Z,448,5,0.45927
12/02/2022,Customer 2,1,643,20,B,c,Z,170,3,0.12639
05/05/2022,Customer 2,2,643,20,C,e,Z,410,1,0.41418
31/12/2021,Customer 2,1,644,21,B,c,Y,44,2,0.15976
22/02/2022,Customer 2,1,645,22,C,f,X,14,2,0.52133
21/04/2022,Customer 2,1,646,23,C,e,X,225,5,0.73004
01/01/2022,Customer 2,1,647,24,A,a,X,3,0,0.05217
16/04/2022,Customer 2,2,647,24,A,b,Y,3,1,0.08791
05/04/2022,Customer 2,3,647,24,C,e,Z,501,1,0.33498
13/01/2022,Customer 2,4,647,24,A,b,Y,31,0,0.12658
01/05/2022,Customer 2,5,647,24,B,c,Z,182,1,0.02188
02/04/2022,Customer 2,6,647,24,A,a,Y,0,0,0.00023
15/05/2022,Customer 2,1,648,25,A,a,Y,45,0,0.03541
06/05/2022,Customer 2,1,649,26,C,f,X,54,0,0.80169
20/01/2022,Customer 2,1,650,1,C,f,Z,28,3,0.38777
19/01/2022,Customer 2,1,651,2,A,a,X,90,0,0.09356
31/12/2021,Customer 2,2,651,2,C,f,Y,179,3,0.91772
25/02/2022,Customer 2,1,652,3,C,f,X,508,1,0.75344
10/02/2022,Customer 2,2,652,3,C,e,X,78,5,0.37773
04/03/2022,Customer 2,3,652,3,C,e,Z,152,1,0.15217
07/02/2022,Customer 2,4,652,3,C,f,Z,304,8,0.97672
27/01/2022,Customer 2,1,653,4,C,f,Y,145,4,0.14949
29/04/2022,Customer 2,1,654,5,C,e,X,185,0,0.35152
28/12/2021,Customer 2,2,654,5,B,d,Y,351,0,0.09654
15/03/2022,Customer 2,1,655,6,A,b,Z,87,1,0.01967
27/02/2022,Customer 2,2,655,6,B,d,X,97,3,0.40439
17/03/2022,Customer 2,1,656,7,A,a,Z,2,0,0.01942
03/03/2022,Customer 2,1,657,8,C,e,Y,182,0,0.56168
22/04/2022,Customer 2,1,658,9,A,b,X,95,0,0.18038
19/03/2022,Customer 2,2,658,9,A,a,X,1,0,0.03193
13/05/2022,Customer 2,3,658,9,C,e,X,690,1,0.55653
22/05/2022,Customer 2,4,658,9,A,a,Z,1,0,0.05450
07/03/2022,Customer 2,5,658,9,A,a,Y,7,0,0.02269
02/05/2022,Customer 2,1,659,10,B,d,Y,121,1,0.20715
21/05/2022,Customer 2,1,660,11,C,e,X,124,4,0.03554
07/04/2022,Customer 2,1,661,12,A,b,X,6,0,0.10590
05/02/2022,Customer 2,2,661,12,A,b,X,103,0,0.06461
08/01/2022,Customer 2,3,661,12,B,c,Y,178,3,0.36678
06/04/2022,Customer 2,4,661,12,B,c,X,14,2,0.13779
14/05/2022,Customer 2,5,661,12,B,c,X,55,2,0.33797
11/04/2022,Customer 2,1,662,13,A,b,X,205,0,0.14350
06/04/2022,Customer 2,1,663,14,B,c,X,217,2,0.31529
29/03/2022,Customer 2,2,663,14,C,f,Y,66,3,0.20535
13/05/2022,Customer 2,3,663,14,B,c,X,44,2,0.02064
08/04/2022,Customer 2,1,664,15,C,f,Y,24,0,0.27517
09/05/2022,Customer 2,1,665,16,A,b,X,29,2,0.26241
21/02/2022,Customer 2,2,665,16,B,c,Z,226,1,0.13485
28/01/2022,Customer 2,1,666,17,B,d,Y,53,2,0.45171
15/04/2022,Customer 2,1,667,18,A,b,X,47,0,0.13322
26/05/2022,Customer 2,2,667,18,B,d,Z,30,1,0.00326
20/01/2022,Customer 2,1,668,19,B,d,Y,87,0,0.45555
04/03/2022,Customer 2,2,668,19,C,f,Y,24,8,0.48023
28/02/2022,Customer 2,1,669,20,A,a,X,11,0,0.01781
31/03/2022,Customer 2,2,669,20,C,f,X,3,4,0.60368
15/05/2022,Customer 2,3,669,20,B,d,Y,62,4,0.54401
12/03/2022,Customer 2,1,670,21,A,a,Z,25,0,0.00763
12/02/2022,Customer 2,2,670,21,A,b,Z,197,0,0.17375
04/02/2022,Customer 2,1,671,22,C,e,Z,460,6,0.44245
20/04/2022,Customer 2,2,671,22,A,b,Y,46,0,0.16953
12/04/2022,Customer 2,1,672,23,A,a,Y,0,0,0.01179
21/02/2022,Customer 2,2,672,23,B,d,Z,331,1,0.24918
17/03/2022,Customer 2,1,673,24,B,c,Y,5,1,0.43522
04/04/2022,Customer 2,2,673,24,A,a,X,5,0,0.05988
27/02/2022,Customer 2,3,673,24,A,b,X,39,0,0.00523
08/03/2022,Customer 2,4,673,24,B,d,Y,219,1,0.11587
28/04/2022,Customer 2,5,673,24,C,e,Z,40,0,0.01234
24/02/2022,Customer 2,1,674,25,B,d,Y,203,4,0.42082
22/03/2022,Customer 2,1,675,26,A,b,Z,0,1,0.11050
30/04/2022,Customer 2,1,676,1,B,c,Y,204,0,0.11184
09/02/2022,Customer 2,2,676,1,C,f,Y,118,0,0.67789
22/04/2022,Customer 2,1,677,2,C,e,Z,20,0,0.43591
21/05/2022,Customer 2,2,677,2,B,d,Z,164,0,0.08580
10/03/2022,Customer 2,1,678,3,A,b,Y,36,0,0.15533
07/05/2022,Customer 2,2,678,3,C,e,Y,185,2,0.70112
28/04/2022,Customer 2,3,678,3,A,a,X,44,0,0.04017
23/04/2022,Customer 2,1,679,4,A,b,X,95,0,0.18022
19/03/2022,Customer 2,1,680,5,C,f,Z,46,3,0.66004
04/04/2022,Customer 2,1,681,6,B,d,X,151,0,0.40277
22/05/2022,Customer 2,1,682,7,A,b,X,14,0,0.15150
12/03/2022,Customer 2,2,682,7,B,c,Y,5,1,0.12011
01/01/2022,Customer 2,3,682,7,C,e,Z,77,2,0.77305
17/04/2022,Customer 2,1,683,8,B,d,Y,62,1,0.35659
10/03/2022,Customer 2,2,683,8,B,c,X,244,3,0.21264
25/05/2022,Customer 2,1,684,9,A,b,Y,65,1,0.03092
17/03/2022,Customer 2,2,684,9,B,c,Z,48,2,0.18553
22/03/2022,Customer 2,1,685,10,A,a,Y,42,1,0.03455
08/02/2022,Customer 2,1,686,11,B,d,Y,3,2,0.22115
31/12/2021,Customer 2,2,686,11,B,c,Z,43,0,0.25451
11/01/2022,Customer 2,1,687,12,B,d,X,23,0,0.02116
21/03/2022,Customer 2,2,687,12,A,a,Y,0,0,0.00969
07/02/2022,Customer 2,3,687,12,A,b,Z,23,0,0.08386
04/01/2022,Customer 2,1,688,13,C,f,X,32,3,0.48958
04/03/2022,Customer 2,2,688,13,C,e,Z,138,4,0.17587
05/03/2022,Customer 2,3,688,13,C,e,Y,214,2,0.18404
17/05/2022,Customer 2,1,689,14,A,b,Z,23,0,0.05414
29/12/2021,Customer 2,2,689,14,C,e,X,325,1,0.59056
12/02/2022,Customer 2,1,690,15,B,c,Y,108,0,0.05698
16/05/2022,Customer 2,2,690,15,C,e,X,652,4,0.00973
28/12/2021,Customer 2,1,691,16,A,b,X,88,1,0.23303
13/04/2022,Customer 2,2,691,16,B,d,X,423,1,0.38226
26/01/2022,Customer 2,1,692,17,B,c,Y,9,1,0.06161
17/02/2022,Customer 2,1,693,18,A,a,X,1,0,0.04993
06/03/2022,Customer 2,2,693,18,B,d,Y,226,5,0.22329
22/01/2022,Customer 2,3,693,18,A,a,Y,45,1,0.06662
19/04/2022,Customer 2,1,694,19,A,b,Y,263,1,0.09011
19/03/2022,Customer 2,2,694,19,B,c,Y,15,0,0.34184
26/04/2022,Customer 2,1,695,20,A,a,Y,36,0,0.01115
25/01/2022,Customer 2,2,695,20,C,e,X,48,3,0.57530
24/01/2022,Customer 2,3,695,20,B,c,Y,46,0,0.14304
05/01/2022,Customer 2,1,696,21,C,f,X,25,1,0.35197
21/04/2022,Customer 2,1,697,22,B,c,Y,24,1,0.29821
31/01/2022,Customer 2,2,697,22,C,e,Y,174,7,0.76508
25/05/2022,Customer 2,3,697,22,B,d,X,22,2,0.39440
22/02/2022,Customer 2,4,697,22,A,b,Y,16,2,0.16972
11/03/2022,Customer 2,5,697,22,B,c,Y,166,1,0.41954
02/04/2022,Customer 2,1,698,23,C,e,X,4,5,0.50429
23/02/2022,Customer 2,2,698,23,B,c,Y,8,0,0.24917
17/05/2022,Customer 2,1,699,24,A,b,X,27,1,0.10078
16/04/2022,Customer 2,2,699,24,A,b,X,6,2,0.07801
22/02/2022,Customer 2,3,699,24,A,a,Y,1,0,0.01077
05/01/2022,Customer 2,1,700,25,A,a,Z,18,0,0.05980
20/04/2022,Customer 2,2,700,25,B,c,Y,4,0,0.03474
21/04/2022,Customer 2,1,701,26,C,f,X,710,0,0.71575
15/05/2022,Customer 2,1,702,1,A,b,Z,5,1,0.16663
16/05/2022,Customer 2,1,703,2,B,c,Y,134,0,0.20961
13/02/2022,Customer 2,2,703,2,A,b,Z,54,0,0.27560
13/01/2022,Customer 2,3,703,2,A,a,Z,81,0,0.03680
26/02/2022,Customer 2,1,704,3,B,c,Y,9,0,0.10739
02/03/2022,Customer 2,1,705,4,B,c,Y,129,1,0.25342
17/03/2022,Customer 2,2,705,4,A,a,X,6,0,0.01270
14/02/2022,Customer 2,3,705,4,B,c,X,315,1,0.33924
09/03/2022,Customer 2,4,705,4,C,e,Y,300,0,0.10196
31/12/2021,Customer 2,1,706,5,A,b,X,48,1,0.11243
08/03/2022,Customer 2,1,707,6,C,e,Z,77,1,0.29698
03/04/2022,Customer 2,2,707,6,A,a,Z,17,0,0.00652
10/05/2022,Customer 2,3,707,6,B,d,Y,40,2,0.14940
19/03/2022,Customer 2,4,707,6,B,d,Z,155,2,0.09750
24/02/2022,Customer 2,1,708,7,B,d,X,2,2,0.12225
30/01/2022,Customer 2,1,709,8,C,e,Z,217,0,0.42015
20/03/2022,Customer 2,2,709,8,B,c,Y,101,1,0.31958
10/04/2022,Customer 2,3,709,8,A,b,Z,50,0,0.14332
24/05/2022,Customer 2,1,710,9,C,e,Y,339,2,0.42375
18/04/2022,Customer 2,1,711,10,A,a,X,37,0,0.02101
26/01/2022,Customer 2,1,712,11,B,c,Y,18,1,0.28531
20/02/2022,Customer 2,2,712,11,A,a,X,15,0,0.04540
29/04/2022,Customer 2,3,712,11,C,e,X,494,2,0.15390
09/05/2022,Customer 2,4,712,11,B,c,X,67,0,0.39976
28/03/2022,Customer 2,5,712,11,B,c,Y,86,1,0.11658
12/02/2022,Customer 2,1,713,12,A,a,Z,4,0,0.03003
23/01/2022,Customer 2,1,714,13,C,f,X,137,6,0.77904
30/03/2022,Customer 2,1,715,14,A,b,X,41,0,0.30221
10/01/2022,Customer 2,1,716,15,A,b,Z,103,1,0.06203
02/03/2022,Customer 2,2,716,15,B,d,X,40,2,0.16444
17/02/2022,Customer 2,3,716,15,C,f,Y,75,3,0.44357
27/02/2022,Customer 2,1,717,16,C,e,Y,25,5,0.50102
16/04/2022,Customer 2,1,718,17,B,d,Z,14,0,0.10799
08/03/2022,Customer 2,1,719,18,A,b,Y,67,0,0.13007
10/01/2022,Customer 2,2,719,18,A,a,Z,0,0,0.00195
18/03/2022,Customer 2,1,720,19,B,c,X,126,0,0.43456
30/03/2022,Customer 2,1,721,20,C,f,Y,636,1,0.49694
08/02/2022,Customer 2,2,721,20,A,a,Z,6,0,0.00362
04/02/2022,Customer 2,1,722,21,C,e,X,439,3,0.62612
03/05/2022,Customer 2,2,722,21,B,c,Z,115,1,0.46958
21/01/2022,Customer 2,1,723,22,C,e,Y,64,2,0.64797
03/03/2022,Customer 2,2,723,22,C,f,X,112,2,0.74769
11/04/2022,Customer 2,1,724,23,A,b,X,207,0,0.01217
26/02/2022,Customer 2,1,725,24,B,c,Y,220,0,0.42502
28/03/2022,Customer 2,1,726,25,B,d,X,144,0,0.26075
23/05/2022,Customer 2,2,726,25,B,c,X,147,1,0.22571
07/05/2022,Customer 2,1,727,26,A,a,X,6,0,0.04398
04/03/2022,Customer 2,1,728,1,A,b,X,15,1,0.19836
16/02/2022,Customer 2,2,728,1,B,c,X,2,1,0.15315
08/03/2022,Customer 2,3,728,1,C,f,Y,372,0,0.78370
31/12/2021,Customer 2,4,728,1,B,c,Z,4,2,0.08001
13/05/2022,Customer 2,5,728,1,C,e,X,63,3,0.18698
15/04/2022,Customer 2,1,729,2,B,d,X,83,1,0.19248
28/02/2022,Customer 2,2,729,2,C,e,X,86,2,0.24394
22/05/2022,Customer 2,1,730,3,A,b,Y,19,1,0.09600
06/01/2022,Customer 2,2,730,3,B,d,X,50,3,0.48483
08/01/2022,Customer 2,3,730,3,A,a,X,51,0,0.06460
11/04/2022,Customer 2,4,730,3,C,f,Z,298,3,0.02985
14/04/2022,Customer 2,1,731,4,B,d,Y,439,0,0.03446
10/05/2022,Customer 2,1,732,5,B,c,Z,55,0,0.29589
27/03/2022,Customer 2,2,732,5,A,a,Y,92,1,0.05358
21/05/2022,Customer 2,3,732,5,A,b,X,34,0,0.16428
22/05/2022,Customer 2,4,732,5,C,f,X,385,2,0.88230
21/02/2022,Customer 2,1,733,6,C,f,Y,82,2,0.75234
04/03/2022,Customer 2,1,734,7,A,a,Z,6,0,0.00472
10/03/2022,Customer 2,2,734,7,A,b,Z,64,0,0.02996
16/05/2022,Customer 2,1,735,8,C,f,Z,289,1,0.79898
23/03/2022,Customer 2,2,735,8,B,c,Y,25,2,0.21001
28/02/2022,Customer 2,3,735,8,A,a,Y,19,1,0.02500
26/04/2022,Customer 2,4,735,8,B,c,X,91,0,0.01583
22/05/2022,Customer 2,5,735,8,C,f,Z,19,0,0.55953
31/12/2021,Customer 2,6,735,8,C,f,X,70,2,0.73462
28/03/2022,Customer 2,1,736,9,A,a,Z,2,0,0.02476
11/01/2022,Customer 2,1,737,10,A,a,Y,17,1,0.05096
08/04/2022,Customer 2,2,737,10,C,e,Y,151,4,0.36935
21/03/2022,Customer 2,3,737,10,B,d,Z,228,1,0.15046
10/04/2022,Customer 2,4,737,10,A,a,Z,5,0,0.10577
14/01/2022,Customer 2,1,738,11,C,f,X,293,0,0.31738
29/12/2021,Customer 2,2,738,11,C,e,Y,67,3,0.24725
31/01/2022,Customer 2,3,738,11,A,a,Z,32,0,0.05749
05/03/2022,Customer 2,1,739,12,C,e,Z,178,0,0.47415
13/05/2022,Customer 2,1,740,13,A,a,Z,10,0,0.00127
26/01/2022,Customer 2,1,741,14,A,b,Y,1,2,0.07604
22/03/2022,Customer 2,2,741,14,A,b,Y,6,0,0.09168
16/03/2022,Customer 2,1,742,15,C,f,X,245,2,0.05514
07/02/2022,Customer 2,1,743,16,A,b,X,33,0,0.07878
25/02/2022,Customer 2,2,743,16,A,a,Y,10,0,0.01776
12/05/2022,Customer 2,1,744,17,B,c,Y,28,1,0.03233
09/03/2022,Customer 2,2,744,17,C,e,Z,83,6,0.58712
01/03/2022,Customer 2,3,744,17,A,a,X,31,0,0.05110
25/05/2022,Customer 2,1,745,18,C,f,Y,785,5,0.09048
06/04/2022,Customer 2,1,746,19,C,f,Z,185,2,0.56994
20/05/2022,Customer 2,2,746,19,B,c,Z,32,1,0.14008
09/02/2022,Customer 2,1,747,20,A,b,Z,7,2,0.15006
21/01/2022,Customer 2,2,747,20,A,b,X,16,0,0.18351
05/04/2022,Customer 2,3,747,20,B,d,Z,71,0,0.42823
01/04/2022,Customer 2,1,748,21,C,e,Y,405,2,0.16385
15/03/2022,Customer 2,1,749,22,A,a,Z,24,0,0.03247
19/02/2022,Customer 2,1,750,23,B,d,X,3,0,0.05868
17/02/2022,Customer 2,1,751,24,B,d,Z,113,0,0.20760
07/04/2022,Customer 2,1,752,25,C,f,X,40,2,0.22734
03/04/2022,Customer 2,1,753,26,C,e,X,46,1,0.28021
17/03/2022,Customer 2,1,754,1,B,c,Z,21,3,0.04774
30/04/2022,Customer 2,2,754,1,B,d,Z,144,0,0.39239
01/02/2022,Customer 2,1,755,2,B,c,Z,120,1,0.30967
14/05/2022,Customer 2,1,756,3,A,a,X,63,0,0.05066
28/03/2022,Customer 2,2,756,3,C,f,Y,401,3,0.18602
12/02/2022,Customer 2,1,757,4,B,c,X,102,1,0.06272
02/02/2022,Customer 2,1,758,5,C,f,X,121,2,0.44768
25/03/2022,Customer 2,1,759,6,B,c,Z,21,0,0.13630
25/01/2022,Customer 2,1,760,7,A,a,X,42,0,0.12158
11/01/2022,Customer 2,2,760,7,C,e,Z,76,1,0.41611
01/03/2022,Customer 2,1,761,8,C,f,Z,93,0,0.44147
28/04/2022,Customer 2,1,762,9,B,c,X,162,2,0.43850
02/02/2022,Customer 2,1,763,10,A,a,Z,5,1,0.12069
10/02/2022,Customer 2,2,763,10,A,a,Z,1,0,0.03563
19/05/2022,Customer 2,3,763,10,B,d,Y,1,0,0.20484
28/02/2022,Customer 2,4,763,10,A,b,X,5,0,0.14338
19/03/2022,Customer 2,1,764,11,B,d,X,142,1,0.06911
13/03/2022,Customer 2,1,765,12,C,e,X,450,0,0.52099
23/04/2022,Customer 2,1,766,13,A,b,X,13,1,0.15405
26/03/2022,Customer 2,1,767,14,A,a,Z,36,0,0.00220
09/01/2022,Customer 2,2,767,14,C,f,X,53,7,0.17931
27/03/2022,Customer 2,1,768,15,C,f,X,13,0,0.53052
25/04/2022,Customer 2,1,769,16,A,a,X,1,0,0.02111
20/01/2022,Customer 2,1,770,17,B,c,Z,11,1,0.39105
02/05/2022,Customer 2,2,770,17,C,f,Y,189,2,0.74777
17/03/2022,Customer 2,1,771,18,B,d,Z,29,2,0.26882
23/05/2022,Customer 2,2,771,18,B,c,Y,223,0,0.07274
07/01/2022,Customer 2,3,771,18,C,f,Y,376,0,0.60512
07/04/2022,Customer 2,1,772,19,B,c,Y,168,1,0.37573
20/03/2022,Customer 2,2,772,19,A,a,Y,3,0,0.00187
20/05/2022,Customer 2,1,773,20,C,e,Z,390,3,0.21855
14/03/2022,Customer 2,2,773,20,A,a,Z,6,0,0.02880
14/02/2022,Customer 2,3,773,20,A,b,Y,94,1,0.21128
05/04/2022,Customer 2,4,773,20,A,b,X,11,0,0.24354
13/05/2022,Customer 2,1,774,21,B,c,X,120,1,0.25434
31/03/2022,Customer 2,2,774,21,B,d,Y,8,1,0.11533
30/12/2021,Customer 2,3,774,21,C,f,X,429,5,0.14115
25/05/2022,Customer 2,1,775,22,C,f,Z,283,4,0.19667
21/01/2022,Customer 2,1,776,23,C,f,Y,106,6,0.84951
26/05/2022,Customer 2,1,777,24,C,f,X,261,1,0.51605
12/01/2022,Customer 2,1,778,25,B,c,Z,281,3,0.19542
30/12/2021,Customer 2,1,779,26,A,b,X,50,1,0.01113
29/01/2022,Customer 2,1,780,1,A,b,Z,5,1,0.21354
16/02/2022,Customer 2,2,780,1,B,d,Y,266,4,0.07308
14/03/2022,Customer 2,3,780,1,B,d,Z,187,0,0.24144
05/02/2022,Customer 2,1,781,2,B,c,X,29,0,0.15421
12/05/2022,Customer 2,1,782,3,C,e,Y,5,2,0.12142
11/02/2022,Customer 2,1,783,4,B,d,Z,182,1,0.28448
21/04/2022,Customer 2,1,784,5,A,b,Z,68,1,0.24424
15/01/2022,Customer 2,2,784,5,B,c,X,19,2,0.39865
08/04/2022,Customer 2,3,784,5,C,e,Y,62,2,0.09850
21/05/2022,Customer 2,4,784,5,A,b,Z,73,0,0.12883
17/04/2022,Customer 2,5,784,5,A,a,X,12,0,0.04373
04/04/2022,Customer 2,6,784,5,A,a,X,3,0,0.03284
15/03/2022,Customer 2,1,785,6,C,e,X,456,2,0.20918
03/03/2022,Customer 2,1,786,7,B,c,Z,283,0,0.14970
20/02/2022,Customer 2,1,787,8,A,b,Y,183,0,0.10989
13/01/2022,Customer 2,2,787,8,C,e,X,114,0,0.29207
20/01/2022,Customer 2,3,787,8,B,d,X,73,1,0.41600
13/02/2022,Customer 2,4,787,8,C,f,Z,265,0,0.51014
22/03/2022,Customer 2,1,788,9,B,d,X,98,5,0.42207
28/04/2022,Customer 2,2,788,9,A,b,Z,105,1,0.06912
23/01/2022,Customer 2,1,789,10,A,a,Y,16,0,0.01806
06/01/2022,Customer 2,2,789,10,C,f,Y,109,8,0.13315
17/03/2022,Customer 2,3,789,10,B,c,X,2,2,0.20450
10/04/2022,Customer 2,1,790,11,C,e,Y,553,1,0.05512
04/03/2022,Customer 2,1,791,12,A,b,Z,47,0,0.13316
20/01/2022,Customer 2,2,791,12,B,c,Y,272,1,0.13082
21/05/2022,Customer 2,3,791,12,C,f,Z,409,0,0.23402
25/04/2022,Customer 2,4,791,12,C,f,Z,48,3,0.57883
12/02/2022,Customer 2,5,791,12,C,e,X,4,1,0.77688
11/01/2022,Customer 2,1,792,13,B,c,Y,90,3,0.23307
03/05/2022,Customer 2,2,792,13,B,d,Y,192,1,0.35164
01/05/2022,Customer 2,3,792,13,A,a,Z,41,0,0.05199
25/01/2022,Customer 2,1,793,14,B,d,X,336,1,0.07942
19/03/2022,Customer 2,2,793,14,A,b,Z,18,1,0.12766
18/04/2022,Customer 2,3,793,14,A,b,Z,116,0,0.26006
15/03/2022,Customer 2,1,794,15,A,b,Z,140,1,0.21053
31/12/2021,Customer 2,2,794,15,C,f,Z,258,3,0.38826
06/04/2022,Customer 2,3,794,15,A,b,Y,66,1,0.12345
10/02/2022,Customer 2,1,795,16,B,c,X,98,2,0.30791
22/01/2022,Customer 2,1,796,17,A,b,Y,217,0,0.05326
06/03/2022,Customer 2,2,796,17,A,a,Y,16,0,0.03687
20/03/2022,Customer 2,1,797,18,B,c,X,112,0,0.30764
08/01/2022,Customer 2,1,798,19,B,d,Y,3,2,0.25025
23/05/2022,Customer 2,2,798,19,C,f,Y,249,0,0.58172
14/04/2022,Customer 2,3,798,19,C,e,Y,208,1,0.57911
24/05/2022,Customer 2,1,799,20,C,e,Z,334,1,0.06429
12/03/2022,Customer 2,1,800,21,B,d,X,207,1,0.35777
21/01/2022,Customer 2,1,801,22,B,d,Z,308,0,0.50975
14/02/2022,Customer 2,2,801,22,C,f,Z,82,1,0.39283
05/04/2022,Customer 2,3,801,22,B,c,Y,182,1,0.11924
17/03/2022,Customer 2,4,801,22,A,b,X,1,1,0.28942
08/05/2022,Customer 2,5,801,22,A,a,Y,58,0,0.00210
29/12/2021,Customer 2,6,801,22,A,b,X,14,2,0.23452
14/02/2022,Customer 2,1,802,23,B,c,Y,20,0,0.26732
02/01/2022,Customer 2,1,803,24,C,e,Y,68,1,0.41665
09/03/2022,Customer 2,1,804,25,C,e,Z,28,4,0.31537
13/02/2022,Customer 2,1,805,26,C,e,X,2,2,0.48018
23/01/2022,Customer 2,2,805,26,C,e,Z,544,4,0.40166
14/01/2022,Customer 2,1,806,1,B,d,Y,53,0,0.21036
16/03/2022,Customer 2,1,807,2,B,d,Y,12,4,0.22861
22/04/2022,Customer 2,2,807,2,A,a,X,10,0,0.02948
26/03/2022,Customer 2,1,808,3,B,c,Y,130,1,0.01897
30/03/2022,Customer 2,1,809,4,C,e,Z,791,2,0.70963
08/05/2022,Customer 2,2,809,4,A,a,X,34,0,0.06565
03/05/2022,Customer 2,1,810,5,C,f,Y,505,0,0.11696
31/03/2022,Customer 2,2,810,5,A,b,X,9,0,0.06477
25/05/2022,Customer 2,1,811,6,A,b,Y,12,1,0.17360
10/01/2022,Customer 2,1,812,7,A,b,Z,4,1,0.14574
31/01/2022,Customer 2,1,813,8,C,e,Z,490,2,0.32392
02/02/2022,Customer 2,1,814,9,C,f,X,526,2,0.57653
02/01/2022,Customer 2,2,814,9,B,c,Y,66,1,0.14428
13/03/2022,Customer 2,3,814,9,A,b,Z,44,2,0.07058
30/04/2022,Customer 2,4,814,9,B,c,Y,309,2,0.07687
17/03/2022,Customer 2,5,814,9,C,f,Z,116,0,0.63940
03/01/2022,Customer 2,1,815,10,A,a,Z,42,1,0.04332
01/03/2022,Customer 2,2,815,10,A,b,X,160,0,0.11984
11/01/2022,Customer 2,3,815,10,B,d,X,136,1,0.42591
15/03/2022,Customer 2,1,816,11,A,a,Z,7,0,0.03044
05/04/2022,Customer 2,2,816,11,B,c,X,288,2,0.18856
22/03/2022,Customer 2,1,817,12,B,c,Y,141,2,0.24787
04/04/2022,Customer 2,1,818,13,B,c,X,190,0,0.35747
28/04/2022,Customer 2,1,819,14,A,b,Y,54,1,0.05760
21/01/2022,Customer 2,2,819,14,C,f,Y,260,1,0.35114
20/01/2022,Customer 2,3,819,14,B,c,X,55,0,0.08553
14/02/2022,Customer 2,1,820,15,B,c,X,66,2,0.27589
12/02/2022,Customer 2,2,820,15,C,e,X,444,2,0.15153
15/04/2022,Customer 2,3,820,15,A,a,X,6,0,0.08359
31/01/2022,Customer 2,4,820,15,B,d,Z,171,1,0.07661
04/02/2022,Customer 2,1,821,16,B,d,Z,144,1,0.15646
03/04/2022,Customer 2,1,822,17,B,d,Z,232,2,0.42476
28/01/2022,Customer 2,2,822,17,B,c,Y,293,1,0.02298
18/01/2022,Customer 2,1,823,18,A,a,Z,12,1,0.07783
05/03/2022,Customer 2,1,824,19,B,c,Y,109,0,0.20395
02/03/2022,Customer 2,1,825,20,C,e,Y,9,1,0.34390
07/03/2022,Customer 2,1,826,21,B,c,X,183,1,0.10045
23/04/2022,Customer 2,1,827,22,A,a,Z,84,0,0.00019
17/05/2022,Customer 2,1,828,23,C,e,Y,20,0,0.23647
31/01/2022,Customer 2,1,829,24,B,d,X,10,0,0.58595
29/12/2021,Customer 2,1,830,25,A,b,X,1,0,0.13749
14/04/2022,Customer 2,2,830,25,C,f,X,411,6,0.34403
01/03/2022,Customer 2,3,830,25,C,e,Z,107,0,0.50308
22/04/2022,Customer 2,4,830,25,C,e,X,99,1,0.25009
