Item Branch 3rd Item Number,Item Branch G/L Category,Short Name,Item Branch 2nd Item Number,Item-Branch Key,Item Branch Reorder Quantity,Horsepower,Item Branch Category Code 6,Item Branch Category Code 7,Item Branch Primary Supplier
65035,AFAB,10831,65035,CR-10831,0,50,1050,      ,0
65035,AFAB,10831,65035,CR-10831,0,50,1050,      ,0
915422,MKTG,10046,915422,CR-10046,0,50,5020,      ,102452
915422,MKTG,10046,915422,CR-10046,0,50,5020,      ,102452
3818,SRCW,10054,3818,CR-10054,0,10,1015,      ,20534
3818,SRCW,10054,3818,CR-10054,0,10,1015,      ,20534
25862,TMTG,10584,25862,CR-10584,0,50,1030,      ,1
25862,TMTG,10584,25862,CR-10584,0,50,1030,      ,1
26549,ACCE,10661,26549,CR-10661,0,30,1035,      ,24088
26549,ACCE,10661,26549,CR-10661,0,30,1035,      ,24088
28670,TFAB,10821,28670,CR-10821,0,30,1025,      ,100111
28670,TFAB,10821,28670,CR-10821,0,30,1025,      ,100111
39791,SMWN,11008,39791,CR-11008,0,10,1045,      ,100105
39791,SMWN,11008,39791,CR-11008,0,10,1045,      ,100105
60025,SRCW,10085,60025,CR-10085,0,10,1015,      ,37097
60025,SRCW,10085,60025,CR-10085,0,10,1015,      ,37097
800555,SRCW,10061,800555,CR-10061,0,30,1015,      ,0
800555,SRCW,10061,800555,CR-10061,0,30,1015,      ,0
28671,TMTG,10822,28671,CR-10822,0,50,1030,      ,100111
28671,TMTG,10822,28671,CR-10822,0,50,1030,      ,100111
39431,SRCW,10926,39431,CR-10926,0,10,1015,      ,22780
39431,SRCW,10926,39431,CR-10926,0,10,1015,      ,22780
60026,SRCW,10086,60026,CR-10086,0,10,1015,      ,37097
60026,SRCW,10086,60026,CR-10086,0,10,1015,      ,37097
60752,SRCW,10202,60752,CR-10202,0,10,1015,      ,100114
60752,SRCW,10202,60752,CR-10202,0,10,1015,      ,100114
62606,TFAB,10503,62606,CR-10503,0,30,1025,      ,1
62606,TFAB,10503,62606,CR-10503,0,30,1025,      ,1
65037,AFAB,10832,65037,CR-10832,0,50,1050,      ,0
65037,AFAB,10832,65037,CR-10832,0,50,1050,      ,0
3851,TFAB,10055,3851,CR-10055,0,10,1025,      ,20534
3851,TFAB,10055,3851,CR-10055,0,10,1025,      ,20534
30468,ATVW,10012,30468,CR-10012,0,50,1040,      ,1
30468,ATVW,10012,30468,CR-10012,0,50,1040,      ,1
31149,SRCW,10046,31149,CR-10046,0,50,1015,      ,1
31149,SRCW,10046,31149,CR-10046,0,50,1015,      ,1
36214,MKTG,10416,36214,CR-10416,0,50,5020,      ,100111
36214,MKTG,10416,36214,CR-10416,0,50,5020,      ,100111
39040,AXLE,10848,39040,CR-10848,0,50,1010,      ,1
39040,AXLE,10848,39040,CR-10848,0,50,1010,      ,1
39793,AXLE,11021,39793,CR-11021,0,10,1010,      ,22134
39793,AXLE,11021,39793,CR-11021,0,10,1010,      ,22134
60027,SRCW,10087,60027,CR-10087,0,10,1015,      ,37097
60027,SRCW,10087,60027,CR-10087,0,10,1015,      ,37097
60753,AFAB,10203,60753,CR-10203,0,50,1050,      ,1
60753,AFAB,10203,60753,CR-10203,0,50,1050,      ,1
3870,SMWN,10056,3870,CR-10056,0,10,1045,      ,20534
3870,SMWN,10056,3870,CR-10056,0,10,1045,      ,20534
24879,TFAB,10543,24879,CR-10543,0,30,1025,      ,100111
24879,TFAB,10543,24879,CR-10543,0,30,1025,      ,100111
31150,SRCW,10047,31150,CR-10047,0,50,1015,      ,1
31150,SRCW,10047,31150,CR-10047,0,50,1015,      ,1
32671,SMWN,10185,32671,CR-10185,0,10,1045,      ,20534
32671,SMWN,10185,32671,CR-10185,0,10,1045,      ,20534
35124,TFAB,10363,35124,CR-10363,0,10,1025,      ,101467
35124,TFAB,10363,35124,CR-10363,0,10,1025,      ,101467
36265,ATVW,10417,36265,CR-10417,0,50,1040,      ,0
36265,ATVW,10417,36265,CR-10417,0,50,1040,      ,0
39433,SRCW,10927,39433,CR-10927,0,50,1015,      ,1
39433,SRCW,10927,39433,CR-10927,0,50,1015,      ,1
60028,SRCW,10088,60028,CR-10088,0,10,1015,      ,37097
60028,SRCW,10088,60028,CR-10088,0,10,1015,      ,37097
61929,SRCW,10397,61929,CR-10397,0,50,1015,      ,1
61929,SRCW,10397,61929,CR-10397,0,50,1015,      ,1
65039,AFAB,10833,65039,CR-10833,0,50,1050,      ,0
65039,AFAB,10833,65039,CR-10833,0,50,1050,      ,0
29886,ACCE,10947,29886,CR-10947,0,10,1035,      ,22270
29886,ACCE,10947,29886,CR-10947,0,10,1035,      ,22270
35125,TFAB,10364,35125,CR-10364,0,30,1025,      ,1
35125,TFAB,10364,35125,CR-10364,0,30,1025,      ,1
61176,TFAB,10270,61176,CR-10270,0,30,1025,      ,1
61176,TFAB,10270,61176,CR-10270,0,30,1025,      ,1
61930,SRCW,10398,61930,CR-10398,0,50,1015,      ,1
61930,SRCW,10398,61930,CR-10398,0,50,1015,      ,1
800600,SRCW,10062,800600,CR-10062,0,50,1015,      ,1
800600,SRCW,10062,800600,CR-10062,0,50,1015,      ,1
24790,SHUB,10537,24790,PC-10537,0,50,1055,      ,1
24790,SHUB,10537,24790,PC-10537,0,50,1055,      ,1
14401,SRCW,10262,14401,CR-10262,0,30,1015,      ,1
14401,SRCW,10262,14401,CR-10262,0,30,1015,      ,1
25870,SRCW,10585,25870,CR-10585,0,50,1015,      ,0
25870,SRCW,10585,25870,CR-10585,0,50,1015,      ,0
36267,SRCW,10418,36267,CR-10418,0,30,1015,      ,0
36267,SRCW,10418,36267,CR-10418,0,30,1015,      ,0
60030,SRCW,10089,60030,CR-10089,0,10,1015,      ,37097
60030,SRCW,10089,60030,CR-10089,0,10,1015,      ,37097
60760,TMTG,10204,60760,CR-10204,0,50,1030,      ,1
60760,TMTG,10204,60760,CR-10204,0,50,1030,      ,1
61941,SRCW,10399,61941,CR-10399,0,10,1015,      ,22780
61941,SRCW,10399,61941,CR-10399,0,10,1015,      ,22780
65041,AFAB,10834,65041,CR-10834,0,50,1050,      ,0
65041,AFAB,10834,65041,CR-10834,0,50,1050,      ,0
3962,SRCW,10057,3962,CR-10057,0,10,1015,      ,20534
3962,SRCW,10057,3962,CR-10057,0,10,1015,      ,20534
14402,SRCW,10263,14402,CR-10263,0,30,1015,      ,1
14402,SRCW,10263,14402,CR-10263,0,30,1015,      ,1
30476,AFAB,10013,30476,CR-10013,0,50,1050,      ,1
30476,AFAB,10013,30476,CR-10013,0,50,1050,      ,1
36285,AFAB,10419,36285,CR-10419,0,50,1050,      ,1
36285,AFAB,10419,36285,CR-10419,0,50,1050,      ,1
37364,AXLE,10549,37364,CR-10549,0,30,1010,      ,1
37364,AXLE,10549,37364,CR-10549,0,30,1010,      ,1
39436,SRCW,10928,39436,CR-10928,0,50,1015,      ,1
39436,SRCW,10928,39436,CR-10928,0,50,1015,      ,1
61531,ATVW,10314,61531,CR-10314,0,50,1040,      ,0
61531,ATVW,10314,61531,CR-10314,0,50,1040,      ,0
24792,SHUB,10538,24792,PC-10538,0,50,1055,      ,1
24792,SHUB,10538,24792,PC-10538,0,50,1055,      ,1
17801,SRCW,10347,17801,CR-10347,0,50,1015,      ,1
17801,SRCW,10347,17801,CR-10347,0,50,1015,      ,1
22570,ATVW,10499,22570,CR-10499,0,50,1040,      ,1
22570,ATVW,10499,22570,CR-10499,0,50,1040,      ,1
32720,THUB,10186,32720,CR-10186,0,50,1005,      ,1
32720,THUB,10186,32720,CR-10186,0,50,1005,      ,1
37365,AXLE,10550,37365,CR-10550,0,30,1010,      ,1
37365,AXLE,10550,37365,CR-10550,0,30,1010,      ,1
38293,SRCW,10707,38293,CR-10707,0,10,1015,      ,100237
38293,SRCW,10707,38293,CR-10707,0,10,1015,      ,100237
39087,TFAB,10849,39087,CR-10849,0,30,1025,      ,1
39087,TFAB,10849,39087,CR-10849,0,30,1025,      ,1
39437,SRCW,10929,39437,CR-10929,0,50,1015,      ,1
39437,SRCW,10929,39437,CR-10929,0,50,1015,      ,1
39805,SRCW,11052,39805,CR-11052,0,30,1015,      ,1
39805,SRCW,11052,39805,CR-11052,0,30,1015,      ,1
60035,SRCW,10090,60035,CR-10090,0,50,1015,      ,1
60035,SRCW,10090,60035,CR-10090,0,50,1015,      ,1
65043,AFAB,10835,65043,CR-10835,0,50,1050,      ,0
65043,AFAB,10835,65043,CR-10835,0,50,1050,      ,0
64757,SMWN,10012,64757,CR-10012,0,10,1045,      ,100152
64757,SMWN,10012,64757,CR-10012,0,10,1045,      ,100152
17810,TMTG,10348,17810,CR-10348,0,50,1030,      ,1
17810,TMTG,10348,17810,CR-10348,0,50,1030,      ,1
22572,ATVW,10500,22572,CR-10500,0,50,1040,      ,100053
22572,ATVW,10500,22572,CR-10500,0,50,1040,      ,100053
25873,TMTG,10586,25873,CR-10586,0,50,1030,      ,1
25873,TMTG,10586,25873,CR-10586,0,50,1030,      ,1
29893,ACCE,10948,29893,CR-10948,0,30,1035,      ,24088
29893,ACCE,10948,29893,CR-10948,0,30,1035,      ,24088
31175,TFAB,10048,31175,CR-10048,0,10,1025,      ,20534
31175,TFAB,10048,31175,CR-10048,0,10,1025,      ,20534
32721,THUB,10187,32721,CR-10187,0,50,1005,      ,1
32721,THUB,10187,32721,CR-10187,0,50,1005,      ,1
37366,AXLE,10551,37366,CR-10551,0,30,1010,      ,20078
37366,AXLE,10551,37366,CR-10551,0,30,1010,      ,20078
39088,TFAB,10850,39088,CR-10850,0,30,1025,      ,1
39088,TFAB,10850,39088,CR-10850,0,30,1025,      ,1
39438,SRCW,10930,39438,CR-10930,0,50,1015,      ,1
39438,SRCW,10930,39438,CR-10930,0,50,1015,      ,1
60036,TMTG,10091,60036,CR-10091,0,50,1030,      ,1
60036,TMTG,10091,60036,CR-10091,0,50,1030,      ,1
62916,TFAB,10562,62916,CR-10562,0,30,1025,      ,1
62916,TFAB,10562,62916,CR-10562,0,30,1025,      ,1
17820,TMTG,10349,17820,CR-10349,0,50,1030,      ,1
17820,TMTG,10349,17820,CR-10349,0,50,1030,      ,1
22629,ACCE,10501,22629,CR-10501,0,50,1035,      ,22095
22629,ACCE,10501,22629,CR-10501,0,50,1035,      ,22095
29894,ACCE,10949,29894,CR-10949,0,50,1035,      ,24088
29894,ACCE,10949,29894,CR-10949,0,50,1035,      ,24088
30490,UTIW,10014,30490,CR-10014,0,50,1020,      ,0
30490,UTIW,10014,30490,CR-10014,0,50,1020,      ,0
36299,UTIW,10420,36299,CR-10420,0,50,1020,      ,1
36299,UTIW,10420,36299,CR-10420,0,50,1020,      ,1
37367,AXLE,10552,37367,CR-10552,0,30,1010,      ,20078
37367,AXLE,10552,37367,CR-10552,0,30,1010,      ,20078
39439,AFAB,10931,39439,CR-10931,0,50,1050,      ,1
39439,AFAB,10931,39439,CR-10931,0,50,1050,      ,1
60037,TMTG,10092,60037,CR-10092,0,50,1030,      ,1
60037,TMTG,10092,60037,CR-10092,0,50,1030,      ,1
60766,TMTG,10205,60766,CR-10205,0,50,1030,      ,1
60766,TMTG,10205,60766,CR-10205,0,50,1030,      ,1
65045,AFAB,10836,65045,CR-10836,0,50,1050,      ,0
65045,AFAB,10836,65045,CR-10836,0,50,1050,      ,0
63095,TFAB,10976,63095,CR-10976,0,30,1025,      ,0
63095,TFAB,10976,63095,CR-10976,0,30,1025,      ,0
18017,TFAB,10350,18017,CR-10350,0,30,1025,      ,20169
18017,TFAB,10350,18017,CR-10350,0,30,1025,      ,20169
22630,ACCE,10502,22630,CR-10502,0,50,1035,      ,22095
22630,ACCE,10502,22630,CR-10502,0,50,1035,      ,22095
25879,TFAB,10587,25879,CR-10587,0,10,1025,      ,22134
25879,TFAB,10587,25879,CR-10587,0,10,1025,      ,22134
28683,SRCW,10823,28683,CR-10823,0,10,1015,      ,20534
28683,SRCW,10823,28683,CR-10823,0,10,1015,      ,20534
34570,SRCW,10286,34570,CR-10286,0,10,1015,      ,22780
34570,SRCW,10286,34570,CR-10286,0,10,1015,      ,22780
35134,TFAB,10365,35134,CR-10365,0,10,1025,      ,34998
35134,TFAB,10365,35134,CR-10365,0,10,1025,      ,34998
36300,UTIW,10421,36300,CR-10421,0,50,1020,      ,1
36300,UTIW,10421,36300,CR-10421,0,50,1020,      ,1
37368,AXLE,10553,37368,CR-10553,0,30,1010,      ,1
37368,AXLE,10553,37368,CR-10553,0,30,1010,      ,1
37802,AFAB,10621,37802,CR-10621,0,50,1050,      ,1
37802,AFAB,10621,37802,CR-10621,0,50,1050,      ,1
39090,TFAB,10851,39090,CR-10851,0,30,1025,      ,1
39090,TFAB,10851,39090,CR-10851,0,30,1025,      ,1
60038,SRCW,10093,60038,CR-10093,0,30,1015,      ,1
60038,SRCW,10093,60038,CR-10093,0,30,1015,      ,1
61946,SRCW,10400,61946,CR-10400,0,30,1015,      ,1
61946,SRCW,10400,61946,CR-10400,0,30,1015,      ,1
65508,TMTG,10886,65508,CR-10886,0,50,1030,      ,0
65508,TMTG,10886,65508,CR-10886,0,50,1030,      ,0
14469,SRCW,10264,14469,CR-10264,0,30,1015,      ,1
14469,SRCW,10264,14469,CR-10264,0,30,1015,      ,1
22631,ACCE,10503,22631,CR-10503,0,10,1035,      ,22095
22631,ACCE,10503,22631,CR-10503,0,10,1035,      ,22095
35136,TFAB,10366,35136,CR-10366,0,10,1025,      ,35521
35136,TFAB,10366,35136,CR-10366,0,10,1025,      ,35521
37369,AXLE,10554,37369,CR-10554,0,30,1010,      ,1
37369,AXLE,10554,37369,CR-10554,0,30,1010,      ,1
38297,SRCW,10708,38297,CR-10708,0,10,1015,      ,100298
38297,SRCW,10708,38297,CR-10708,0,10,1015,      ,100298
62616,AFAB,10504,62616,CR-10504,0,50,1050,      ,1
62616,AFAB,10504,62616,CR-10504,0,50,1050,      ,1
63234,TMTG,10627,63234,CR-10627,0,50,1030,      ,1
63234,TMTG,10627,63234,CR-10627,0,50,1030,      ,1
65047,AFAB,10837,65047,CR-10837,0,50,1050,      ,0
65047,AFAB,10837,65047,CR-10837,0,50,1050,      ,0
65509,TMTG,10887,65509,CR-10887,0,50,1030,      ,0
65509,TMTG,10887,65509,CR-10887,0,50,1030,      ,0
22632,ACCE,10504,22632,CR-10504,0,10,1035,      ,22095
22632,ACCE,10504,22632,CR-10504,0,10,1035,      ,22095
25883,TMTG,10588,25883,CR-10588,0,50,1030,      ,24433
25883,TMTG,10588,25883,CR-10588,0,50,1030,      ,24433
31209,TFAB,10049,31209,CR-10049,0,10,1025,      ,20534
31209,TFAB,10049,31209,CR-10049,0,10,1025,      ,20534
35138,SRCW,10367,35138,CR-10367,0,30,1015,      ,0
35138,SRCW,10367,35138,CR-10367,0,30,1015,      ,0
37809,AFAB,10622,37809,CR-10622,0,50,1050,      ,1
37809,AFAB,10622,37809,CR-10622,0,50,1050,      ,1
38298,SRCW,10709,38298,CR-10709,0,10,1015,      ,100105
38298,SRCW,10709,38298,CR-10709,0,10,1015,      ,100105
63235,TMTG,10628,63235,CR-10628,0,50,1030,      ,1
63235,TMTG,10628,63235,CR-10628,0,50,1030,      ,1
24889,SRCW,10544,24889,CR-10544,0,50,1015,      ,20726
24889,SRCW,10544,24889,CR-10544,0,50,1015,      ,20726
29898,ACCE,10950,29898,CR-10950,0,50,1035,      ,20726
29898,ACCE,10950,29898,CR-10950,0,50,1035,      ,20726
35140,ACCE,10368,35140,CR-10368,0,50,1035,      ,1
35140,ACCE,10368,35140,CR-10368,0,50,1035,      ,1
37374,TFAB,10555,37374,CR-10555,0,30,1025,      ,100111
37374,TFAB,10555,37374,CR-10555,0,30,1025,      ,100111
37812,AFAB,10623,37812,CR-10623,0,50,1050,      ,1
37812,AFAB,10623,37812,CR-10623,0,50,1050,      ,1
63236,TFAB,10629,63236,CR-10629,0,30,1025,      ,24433
63236,TFAB,10629,63236,CR-10629,0,30,1025,      ,24433
65049,AFAB,10838,65049,CR-10838,0,50,1050,      ,0
65049,AFAB,10838,65049,CR-10838,0,50,1050,      ,0
22680,ACCE,10505,22680,CR-10505,0,50,1035,      ,1
22680,ACCE,10505,22680,CR-10505,0,50,1035,      ,1
24890,SRCW,10545,24890,CR-10545,0,50,1015,      ,20726
24890,SRCW,10545,24890,CR-10545,0,50,1015,      ,20726
26563,ACCE,10665,26563,CR-10665,0,50,1035,      ,1
26563,ACCE,10665,26563,CR-10665,0,50,1035,      ,1
27110,SRCW,10701,27110,CR-10701,0,50,1015,      ,1
27110,SRCW,10701,27110,CR-10701,0,50,1015,      ,1
29899,ACCE,10951,29899,CR-10951,0,50,1035,      ,20726
29899,ACCE,10951,29899,CR-10951,0,50,1035,      ,20726
30495,SMWN,10015,30495,CR-10015,0,10,1045,      ,100137
30495,SMWN,10015,30495,CR-10015,0,10,1045,      ,100137
35141,ACCE,10369,35141,CR-10369,0,50,1035,      ,1
35141,ACCE,10369,35141,CR-10369,0,50,1035,      ,1
36882,CHUB,10475,36882,CR-10475,0,10,1095,      ,100147
36882,CHUB,10475,36882,CR-10475,0,10,1095,      ,100147
37375,TFAB,10556,37375,CR-10556,0,30,1025,      ,100111
37375,TFAB,10556,37375,CR-10556,0,30,1025,      ,100111
39818,SRCW,11100,39818,CR-11100,0,10,1015,      ,22134
39818,SRCW,11100,39818,CR-11100,0,10,1015,      ,22134
60775,ACCE,10206,60775,CR-10206,0,50,1035,      ,1
60775,ACCE,10206,60775,CR-10206,0,50,1035,      ,1
61539,SMWN,10315,61539,CR-10315,0,30,1045,      ,1
61539,SMWN,10315,61539,CR-10315,0,30,1045,      ,1
61950,SRCW,10401,61950,CR-10401,0,50,1015,      ,20726
61950,SRCW,10401,61950,CR-10401,0,50,1015,      ,20726
65051,AFAB,10839,65051,CR-10839,0,50,1050,      ,0
65051,AFAB,10839,65051,CR-10839,0,50,1050,      ,0
65530,SRCW,10888,65530,CR-10888,0,50,1015,      ,0
65530,SRCW,10888,65530,CR-10888,0,50,1015,      ,0
915019,MKTG,10063,915019,CR-10063,0,50,5020,      ,22632
915019,MKTG,10063,915019,CR-10063,0,50,5020,      ,22632
4504,TFAB,10058,4504,CR-10058,0,10,1025,      ,20534
4504,TFAB,10058,4504,CR-10058,0,10,1025,      ,20534
22681,ATVW,10506,22681,CR-10506,0,50,1040,      ,1
22681,ATVW,10506,22681,CR-10506,0,50,1040,      ,1
25890,TMTG,10589,25890,CR-10589,0,50,1030,      ,100111
25890,TMTG,10589,25890,CR-10589,0,50,1030,      ,100111
26564,ACCE,10666,26564,CR-10666,0,30,1035,      ,24088
26564,ACCE,10666,26564,CR-10666,0,30,1035,      ,24088
36886,CHUB,10476,36886,CR-10476,0,10,1095,      ,20534
36886,CHUB,10476,36886,CR-10476,0,10,1095,      ,20534
39819,SRCW,11101,39819,CR-11101,0,10,1015,      ,22134
39819,SRCW,11101,39819,CR-11101,0,10,1015,      ,22134
60043,SRCW,10094,60043,CR-10094,0,30,1015,      ,1
60043,SRCW,10094,60043,CR-10094,0,30,1015,      ,1
60776,ACCE,10207,60776,CR-10207,0,50,1035,      ,35971
60776,ACCE,10207,60776,CR-10207,0,50,1035,      ,35971
61540,SMWN,10316,61540,CR-10316,0,30,1045,      ,1
61540,SMWN,10316,61540,CR-10316,0,30,1045,      ,1
61951,SRCW,10402,61951,CR-10402,0,30,1015,      ,1
61951,SRCW,10402,61951,CR-10402,0,30,1015,      ,1
62923,TFAB,10563,62923,CR-10563,0,30,1025,      ,1
62923,TFAB,10563,62923,CR-10563,0,30,1025,      ,1
63238,TFAB,10630,63238,CR-10630,0,30,1025,      ,24433
63238,TFAB,10630,63238,CR-10630,0,30,1025,      ,24433
65053,AFAB,10840,65053,CR-10840,0,50,1050,      ,0
65053,AFAB,10840,65053,CR-10840,0,50,1050,      ,0
60724,NISS,10198,60724,PC-10198,0,50,1080,      ,1
60724,NISS,10198,60724,PC-10198,0,50,1080,      ,1
18115,TFAB,10354,18115,CR-10354,0,10,1025,      ,20534
18115,TFAB,10354,18115,CR-10354,0,10,1025,      ,20534
24893,SRCW,10546,24893,CR-10546,0,50,1015,      ,20726
24893,SRCW,10546,24893,CR-10546,0,50,1015,      ,20726
25891,TFAB,10590,25891,CR-10590,0,30,1025,      ,100085
25891,TFAB,10590,25891,CR-10590,0,30,1025,      ,100085
26565,ACCE,10667,26565,CR-10667,0,30,1035,      ,24088
26565,ACCE,10667,26565,CR-10667,0,30,1035,      ,24088
35143,ACCE,10370,35143,CR-10370,0,50,1035,      ,1
35143,ACCE,10370,35143,CR-10370,0,50,1035,      ,1
37831,TFAB,10624,37831,CR-10624,0,30,1025,      ,1
37831,TFAB,10624,37831,CR-10624,0,30,1025,      ,1
39820,SRCW,11112,39820,CR-11112,0,10,1015,      ,22134
39820,SRCW,11112,39820,CR-11112,0,10,1015,      ,22134
60777,ACCE,10208,60777,CR-10208,0,50,1035,      ,36183
60777,ACCE,10208,60777,CR-10208,0,50,1035,      ,36183
61541,THUB,10317,61541,CR-10317,0,50,1005,      ,1
61541,THUB,10317,61541,CR-10317,0,50,1005,      ,1
64548,ACCE,10013,64548,CR-10013,0,10,1035,      ,100075
64548,ACCE,10013,64548,CR-10013,0,10,1035,      ,100075
915086,MKTG,10064,915086,CR-10064,0,50,5020,      ,32383
915086,MKTG,10064,915086,CR-10064,0,50,5020,      ,32383
13046,THUB,10196,13046,CR-10196,0,50,1005,      ,1
13046,THUB,10196,13046,CR-10196,0,50,1005,      ,1
24896,SRCW,10547,24896,CR-10547,0,50,1015,      ,20726
24896,SRCW,10547,24896,CR-10547,0,50,1015,      ,20726
25892,TFAB,10591,25892,CR-10591,0,30,1025,      ,100085
25892,TFAB,10591,25892,CR-10591,0,30,1025,      ,100085
26566,ACCE,10668,26566,CR-10668,0,30,1035,      ,24088
26566,ACCE,10668,26566,CR-10668,0,30,1035,      ,24088
29902,CHUB,10952,29902,CR-10952,0,10,1095,      ,34914
29902,CHUB,10952,29902,CR-10952,0,10,1095,      ,34914
30500,UTIW,10016,30500,CR-10016,0,50,1020,      ,0
30500,UTIW,10016,30500,CR-10016,0,50,1020,      ,0
35144,ACCE,10371,35144,CR-10371,0,50,1035,      ,1
35144,ACCE,10371,35144,CR-10371,0,50,1035,      ,1
38304,SRCW,10710,38304,CR-10710,0,50,1015,      ,1
38304,SRCW,10710,38304,CR-10710,0,50,1015,      ,1
61542,THUB,10318,61542,CR-10318,0,50,1005,      ,1
61542,THUB,10318,61542,CR-10318,0,50,1005,      ,1
61542,THUB,10318,61542,PC-10318,0,50,1005,      ,1
61542,THUB,10318,61542,PC-10318,0,50,1005,      ,1
62623,AFAB,10505,62623,CR-10505,0,50,1050,      ,1
62623,AFAB,10505,62623,CR-10505,0,50,1050,      ,1
65055,AFAB,10841,65055,CR-10841,0,50,1050,      ,0
65055,AFAB,10841,65055,CR-10841,0,50,1050,      ,0
13047,ACCE,10197,13047,CR-10197,0,50,1035,      ,100105
13047,ACCE,10197,13047,CR-10197,0,50,1035,      ,100105
24897,SRCW,10548,24897,CR-10548,0,50,1015,      ,20726
24897,SRCW,10548,24897,CR-10548,0,50,1015,      ,20726
26567,ACCE,10669,26567,CR-10669,0,30,1035,      ,24088
26567,ACCE,10669,26567,CR-10669,0,30,1035,      ,24088
61543,SRCW,10319,61543,CR-10319,0,50,1015,      ,1
61543,SRCW,10319,61543,CR-10319,0,50,1015,      ,1
62624,AFAB,10506,62624,CR-10506,0,50,1050,      ,1
62624,AFAB,10506,62624,CR-10506,0,50,1050,      ,1
915094,MKTG,10065,915094,CR-10065,0,50,5020,      ,37437
915094,MKTG,10065,915094,CR-10065,0,50,5020,      ,37437
13108,THUB,10198,13108,CR-10198,0,50,1005,      ,1
13108,THUB,10198,13108,CR-10198,0,50,1005,      ,1
13108,THUB,10198,13108,PC-10198,0,50,1005,      ,1
13108,THUB,10198,13108,PC-10198,0,50,1005,      ,1
24899,SRCW,10549,24899,CR-10549,0,50,1015,      ,20726
24899,SRCW,10549,24899,CR-10549,0,50,1015,      ,20726
26568,ACCE,10670,26568,CR-10670,0,50,1035,      ,1
26568,ACCE,10670,26568,CR-10670,0,50,1035,      ,1
35146,ACCE,10372,35146,CR-10372,0,50,1035,      ,1
35146,ACCE,10372,35146,CR-10372,0,50,1035,      ,1
37400,TFAB,10557,37400,CR-10557,0,30,1025,      ,1
37400,TFAB,10557,37400,CR-10557,0,30,1025,      ,1
37838,AFAB,10625,37838,CR-10625,0,50,1050,      ,1
37838,AFAB,10625,37838,CR-10625,0,50,1050,      ,1
39102,TFAB,10852,39102,CR-10852,0,30,1025,      ,1
39102,TFAB,10852,39102,CR-10852,0,30,1025,      ,1
61544,SRCW,10320,61544,CR-10320,0,50,1015,      ,1
61544,SRCW,10320,61544,CR-10320,0,50,1015,      ,1
65057,AFAB,10842,65057,CR-10842,0,50,1050,      ,0
65057,AFAB,10842,65057,CR-10842,0,50,1050,      ,0
915111,MKTG,10066,915111,CR-10066,0,50,5020,      ,100199
915111,MKTG,10066,915111,CR-10066,0,50,5020,      ,100199
13109,THUB,10199,13109,CR-10199,0,50,1005,      ,1
13109,THUB,10199,13109,CR-10199,0,50,1005,      ,1
24900,SRCW,10550,24900,CR-10550,0,50,1015,      ,20726
24900,SRCW,10550,24900,CR-10550,0,50,1015,      ,20726
25895,TFAB,10592,25895,CR-10592,0,30,1025,      ,20169
25895,TFAB,10592,25895,CR-10592,0,30,1025,      ,20169
33751,SMWN,10238,33751,CR-10238,0,10,1045,      ,100195
33751,SMWN,10238,33751,CR-10238,0,10,1045,      ,100195
34581,THUB,10287,34581,CR-10287,0,50,1005,      ,1
34581,THUB,10287,34581,CR-10287,0,50,1005,      ,1
35147,ACCE,10373,35147,CR-10373,0,50,1035,      ,1
35147,ACCE,10373,35147,CR-10373,0,50,1035,      ,1
37401,TFAB,10558,37401,CR-10558,0,30,1025,      ,24433
37401,TFAB,10558,37401,CR-10558,0,30,1025,      ,24433
37839,AFAB,10626,37839,CR-10626,0,50,1050,      ,1
37839,AFAB,10626,37839,CR-10626,0,50,1050,      ,1
38307,SRCW,10711,38307,CR-10711,0,50,1015,      ,1
38307,SRCW,10711,38307,CR-10711,0,50,1015,      ,1
39103,AFAB,10853,39103,CR-10853,0,50,1050,      ,1
39103,AFAB,10853,39103,CR-10853,0,50,1050,      ,1
60049,SRCW,10095,60049,CR-10095,0,30,1015,      ,1
60049,SRCW,10095,60049,CR-10095,0,30,1015,      ,1
61545,SRCW,10321,61545,CR-10321,0,50,1015,      ,1
61545,SRCW,10321,61545,CR-10321,0,50,1015,      ,1
61956,SRCW,10403,61956,CR-10403,0,50,1015,      ,0
