DummyField,BudgetInput2,BudgetYear,BudgetPeriod,Type,Budget Amount,Actual Amount,BudKey,BudgetInput
1,4088,2022,7,Actual,0,132778.53,10010935,0
1,4089,2022,7,Actual,0,1169.66,10018665,0
1,4091,2022,7,Actual,0,1333.84,10024499,0
1,4092,2022,7,Actual,0,1432.02,10025251,0
1,4097,2022,7,Actual,0,11799.51,10027583,0
1,4098,2022,7,Actual,0,20656.37,10009654,0
1,4101,2022,7,Actual,0,21818,10008638,0
1,4103,2022,7,Actual,0,152.55,10017072,0
1,4105,2022,7,Actual,0,35528.38,10023715,0
1,4106,2022,7,Actual,0,844.52,10021470,0
1,4107,2022,7,Actual,0,465.89,10002709,0
1,4108,2022,7,Actual,0,48736.51,10019900,0
1,4109,2022,7,Actual,0,30556,10017036,0
1,4110,2022,7,Actual,0,1264.67,10018623,0
1,4112,2022,7,Actual,0,13135.73,10025495,0
1,4114,2022,7,Actual,0,3564.14,10024248,0
1,4116,2022,7,Actual,0,96.98,10026078,0
1,4117,2022,7,Actual,0,1570.39,10008381,0
1,4120,2022,7,Actual,0,47.23,10007355,0
1,4121,2022,7,Actual,0,4023.06,10011198,0
1,4122,2022,7,Actual,0,3.65,10025771,0
1,4123,2022,7,Actual,0,35524.19,10025919,0
1,4124,2022,7,Actual,0,98.64,10023003,0
1,4131,2022,7,Actual,0,163.91,10026581,0
1,4133,2022,7,Actual,0,2249.99,10026843,0
1,4134,2022,7,Actual,0,20407.99,10021459,0
1,4135,2022,7,Actual,0,1924.32,10009662,0
1,4136,2022,7,Actual,0,15030.79,10017585,0
1,4138,2022,7,Actual,0,151.61,10009642,0
1,4139,2022,7,Actual,0,70.85,10025252,0
1,4140,2022,7,Actual,0,4883.77,10025038,0
1,4143,2022,7,Actual,0,172.7,10018867,0
1,4144,2022,7,Actual,0,4972.37,10006093,0
1,4145,2022,7,Actual,0,66.5,10024541,0
1,4146,2022,7,Actual,0,319.59,10016564,0
1,4151,2022,7,Actual,0,9375.62,10009660,0
1,4155,2022,7,Actual,0,47.08,10000460,0
1,4156,2022,7,Actual,0,722.02,10027575,0
1,4161,2022,7,Actual,0,810.25,10009672,0
1,4162,2022,7,Actual,0,2090.97,10024743,0
1,4163,2022,7,Actual,0,682.49,10008602,0
1,4165,2022,7,Actual,0,1068.87,10026055,0
1,4167,2022,7,Actual,0,268.26,10015030,0
1,4168,2022,8,Budget,-3055.11,0,10027348,-3055.11
1,4169,2022,8,Budget,-2592.83,0,10000466,-2592.83
1,4173,2022,8,Budget,8.36,0,10021668,8.36
1,4174,2022,8,Budget,12.59,0,10011198,12.59
1,4176,2022,8,Budget,15.71,0,10018867,15.71
1,4177,2022,8,Budget,22.64,0,10012422,22.64
1,4179,2022,8,Budget,24.29,0,10015824,24.29
1,4181,2022,8,Budget,32.47,0,10023516,32.47
1,4182,2022,8,Budget,33.04,0,10025495,33.04
1,4185,2022,8,Budget,43.51,0,10011923,43.51
1,4187,2022,8,Budget,55.53,0,10024725,55.53
1,4188,2022,8,Budget,59.33,0,10023513,59.33
1,4189,2022,8,Budget,87.67,0,10021986,87.67
1,4191,2022,8,Budget,99.99,0,10009660,99.99
1,4192,2022,8,Budget,100.74,0,10025038,100.74
1,4193,2022,8,Budget,103.17,0,10025247,103.17
1,4198,2022,8,Budget,122.04,0,10025021,122.04
1,4199,2022,8,Budget,131.56,0,10025264,131.56
1,4200,2022,8,Budget,134.62,0,10016564,134.62
1,4204,2022,8,Budget,160.38,0,10025302,160.38
1,4206,2022,8,Budget,163.08,0,10025252,163.08
1,4207,2022,8,Budget,181.55,0,10023759,181.55
1,4209,2022,8,Budget,196.95,0,10022456,196.95
1,4210,2022,8,Budget,201.55,0,10022490,201.55
1,4211,2022,8,Budget,205.14,0,10021673,205.14
1,4214,2022,8,Budget,233.59,0,10007566,233.59
1,4215,2022,8,Budget,238.32,0,10014546,238.32
1,4216,2022,8,Budget,239.3,0,10019678,239.3
1,4219,2022,8,Budget,250.68,0,10014495,250.68
1,4220,2022,8,Budget,265.73,0,10018890,265.73
1,4230,2022,8,Budget,389.75,0,10024550,389.75
1,4232,2022,8,Budget,399.31,0,10024499,399.31
1,4234,2022,8,Budget,412.29,0,10006093,412.29
1,4235,2022,8,Budget,417.01,0,10023760,417.01
1,4236,2022,8,Budget,428.41,0,10013252,428.41
1,4241,2022,8,Budget,454.66,0,10025771,454.66
1,4242,2022,8,Budget,458.13,0,10023715,458.13
1,4244,2022,8,Budget,463.9,0,10002506,463.9
1,4247,2022,8,Budget,510.81,0,10000474,510.81
1,4250,2022,8,Budget,532.86,0,10026861,532.86
1,4251,2022,8,Budget,533.44,0,10021145,533.44
1,4252,2022,8,Budget,545.13,0,10019105,545.13
1,4254,2022,8,Budget,564.97,0,10025291,564.97
1,4255,2022,8,Budget,565.97,0,10023003,565.97
1,4257,2022,8,Budget,596.5,0,10026055,596.5
1,4259,2022,8,Budget,611.84,0,10012226,611.84
1,4261,2022,8,Budget,659.58,0,10021184,659.58
1,4262,2022,8,Budget,663.77,0,10015793,663.77
1,4263,2022,8,Budget,671.84,0,10017314,671.84
1,4266,2022,8,Budget,716.95,0,10027356,716.95
1,4267,2022,8,Budget,727.03,0,10000458,727.03
1,4269,2022,8,Budget,790.07,0,10025251,790.07
1,4270,2022,8,Budget,811.4,0,10024524,811.4
1,4271,2022,8,Budget,849.76,0,10014779,849.76
1,4272,2022,8,Budget,950.55,0,10026606,950.55
1,4274,2022,8,Budget,959.02,0,10016784,959.02
1,4275,2022,8,Budget,1060.44,0,10011398,1060.44
1,4277,2022,8,Budget,1140.3,0,10009156,1140.3
1,4279,2022,8,Budget,1147.2,0,10025034,1147.2
1,4281,2022,8,Budget,1208.72,0,10009662,1208.72
1,4282,2022,8,Budget,1312.61,0,10000473,1312.61
1,4284,2022,8,Budget,1383.8,0,10010974,1383.8
1,4286,2022,8,Budget,1426.11,0,10020388,1426.11
1,4287,2022,8,Budget,1438.71,0,10025249,1438.71
1,4288,2022,8,Budget,1440.12,0,10019909,1440.12
1,4290,2022,8,Budget,1486.11,0,10002240,1486.11
1,4291,2022,8,Budget,1602.36,0,10002765,1602.36
1,4292,2022,8,Budget,1622.16,0,10026581,1622.16
1,4295,2022,8,Budget,1740.93,0,10005006,1740.93
1,4296,2022,8,Budget,1845.57,0,10021179,1845.57
1,4298,2022,8,Budget,1920.69,0,10008381,1920.69
1,4300,2022,8,Budget,2093.91,0,10007577,2093.91
1,4301,2022,8,Budget,2176.69,0,10026843,2176.69
1,4302,2022,8,Budget,2187.6,0,10025296,2187.6
1,4303,2022,8,Budget,2278.12,0,10002746,2278.12
1,4304,2022,8,Budget,2334.01,0,10009654,2334.01
1,4307,2022,8,Budget,2547.3,0,10019388,2547.3
1,4308,2022,8,Budget,2668.59,0,10025758,2668.59
1,4309,2022,8,Budget,2703.27,0,10017072,2703.27
1,4310,2022,8,Budget,2743.06,0,10018871,2743.06
1,4312,2022,8,Budget,3076.06,0,10021412,3076.06
1,4313,2022,8,Budget,3142.63,0,10022750,3142.63
1,4314,2022,8,Budget,3163.74,0,10020962,3163.74
1,4316,2022,8,Budget,3212.37,0,10024246,3212.37
1,4318,2022,8,Budget,3323.89,0,10024248,3323.89
1,4321,2022,8,Budget,3416.06,0,10025248,3416.06
1,4323,2022,8,Budget,3629.36,0,10019682,3629.36
1,4327,2022,8,Budget,3784.08,0,10025791,3784.08
1,4332,2022,8,Budget,4398.45,0,10020915,4398.45
1,4333,2022,8,Budget,4601.01,0,10019617,4601.01
1,4337,2022,8,Budget,4960.07,0,10008134,4960.07
1,4340,2022,8,Budget,5204.38,0,10021936,5204.38
1,4342,2022,8,Budget,5283.65,0,10015275,5283.65
1,4345,2022,8,Budget,5498.33,0,10023275,5498.33
1,4346,2022,8,Budget,5582.58,0,10013232,5582.58
1,4348,2022,8,Budget,5649.74,0,10025284,5649.74
1,4349,2022,8,Budget,5656.37,0,10020192,5656.37
1,4351,2022,8,Budget,6028.98,0,10002709,6028.98
1,4354,2022,8,Budget,6359.55,0,10026522,6359.55
1,4355,2022,8,Budget,6432.14,0,10024022,6432.14
1,4356,2022,8,Budget,6485.49,0,10013188,6485.49
1,4359,2022,8,Budget,6903.77,0,10025037,6903.77
1,4360,2022,8,Budget,7225.15,0,10000472,7225.15
1,4362,2022,8,Budget,7645.96,0,10025814,7645.96
1,4363,2022,8,Budget,7866.9,0,10017553,7866.9
1,4364,2022,8,Budget,9073.42,0,10020390,9073.42
1,4365,2022,8,Budget,9208.3,0,10021418,9208.3
1,4366,2022,8,Budget,9518.96,0,10021911,9518.96
1,4367,2022,8,Budget,9787.85,0,10010970,9787.85
1,4368,2022,8,Budget,9979.79,0,10020445,9979.79
1,4369,2022,8,Budget,9985.54,0,10006846,9985.54
1,4371,2022,8,Budget,10192.75,0,10009643,10192.75
1,4372,2022,8,Budget,10564.51,0,10027572,10564.51
1,4375,2022,8,Budget,11178.49,0,10016549,11178.49
1,4376,2022,8,Budget,11227.91,0,10020639,11227.91
1,4379,2022,8,Budget,12005.57,0,10019150,12005.57
1,4382,2022,8,Budget,14035.86,0,10014810,14035.86
1,4383,2022,8,Budget,14100.09,0,10027583,14100.09
1,4385,2022,8,Budget,15909.13,0,10025269,15909.13
1,4386,2022,8,Budget,16023.75,0,10007121,16023.75
1,4391,2022,8,Budget,18064.7,0,10025238,18064.7
1,4393,2022,8,Budget,18538.06,0,10025287,18538.06
1,4395,2022,8,Budget,18887.52,0,10000460,18887.52
1,4396,2022,8,Budget,19357.31,0,10027381,19357.31
1,4397,2022,8,Budget,19809.33,0,10007123,19809.33
1,4398,2022,8,Budget,21325.52,0,10023241,21325.52
1,4399,2022,8,Budget,22634.88,0,10023489,22634.88
1,4400,2022,8,Budget,24837.88,0,10009672,24837.88
1,4401,2022,8,Budget,27375.88,0,10009907,27375.88
1,4405,2022,8,Budget,30699.05,0,10024270,30699.05
1,4408,2022,8,Budget,36145.37,0,10024010,36145.37
1,4409,2022,8,Budget,36560.42,0,10008893,36560.42
1,4410,2022,8,Budget,37793.56,0,10008602,37793.56
1,4412,2022,8,Budget,39890.35,0,10018665,39890.35
1,4416,2022,8,Budget,43150.26,0,10025515,43150.26
1,4417,2022,8,Budget,44907.44,0,10007564,44907.44
1,4418,2022,8,Budget,47981.79,0,10021459,47981.79
1,4419,2022,8,Budget,48078.07,0,10026299,48078.07
1,4420,2022,8,Budget,48878.02,0,10018885,48878.02
1,4423,2022,8,Budget,54776.52,0,10025778,54776.52
1,4425,2022,8,Budget,62004.25,0,10020927,62004.25
1,4426,2022,8,Budget,68118.36,0,10017638,68118.36
1,4427,2022,8,Budget,73312.41,0,10017576,73312.41
1,4428,2022,8,Budget,73899.55,0,10026291,73899.55
1,4429,2022,8,Budget,83627.95,0,10008593,83627.95
1,4430,2022,8,Budget,84668.69,0,10020663,84668.69
1,4431,2022,8,Budget,88186.02,0,10021203,88186.02
1,4439,2022,8,Budget,109404.04,0,10025552,109404.04
1,4441,2022,8,Budget,118922.71,0,10021222,118922.71
1,4442,2022,8,Budget,119508.78,0,10019942,119508.78
1,4445,2022,8,Budget,135926.82,0,10010935,135926.82
1,4448,2022,8,Budget,227069.36,0,10023471,227069.36
1,4449,2022,8,Budget,319327.61,0,10024999,319327.61
1,4451,2022,8,Budget,1624967.3,0,10025039,1624967.3
1,4454,2022,8,Actual,0,0,10025051,0
1,4455,2022,8,Actual,0,0,10019900,0
1,4456,2022,8,Actual,0,0,10026336,0
1,4457,2022,8,Actual,0,0,10022678,0
1,4459,2022,8,Actual,0,0,10010912,0
1,4460,2022,8,Actual,0,0,10024999,0
1,4462,2022,8,Actual,0,0,10016542,0
1,4466,2022,8,Actual,0,0,10010904,0
1,4468,2022,8,Actual,0,0,10023244,0
1,4472,2022,8,Actual,0,21.98,10012422,0
1,4474,2022,8,Actual,0,1722.9,10021179,0
1,4475,2022,8,Actual,0,857.39,10019105,0
1,4476,2022,8,Actual,0,22866.73,10027381,0
1,4481,2022,8,Actual,0,57829.74,10017638,0
1,4482,2022,8,Actual,0,11301.74,10026522,0
1,4487,2022,8,Actual,0,13328.54,10010970,0
1,4493,2022,8,Actual,0,14760.77,10006846,0
1,4496,2022,8,Actual,0,26737.44,10009907,0
1,4504,2022,8,Actual,0,49357.03,10026291,0
1,4505,2022,8,Actual,0,6918.6,10025814,0
1,4507,2022,8,Actual,0,1888.99,10010974,0
1,4508,2022,8,Actual,0,6592.35,10020192,0
1,4510,2022,8,Actual,0,15264.4,10016549,0
1,4512,2022,8,Actual,0,143197.9,10019942,0
1,4513,2022,8,Actual,0,33778.75,10023489,0
1,4514,2022,8,Actual,0,34831.7,10024010,0
1,4515,2022,8,Actual,0,5229.66,10018871,0
1,4518,2022,8,Actual,0,3824.45,10024022,0
1,4520,2022,8,Actual,0,21184.38,10025238,0
1,4522,2022,8,Actual,0,520.78,10015824,0
1,4524,2022,8,Actual,0,436.46,10018890,0
1,4525,2022,8,Actual,0,12152.08,10020639,0
1,4527,2022,8,Actual,0,85873.3,10008593,0
1,4528,2022,8,Actual,0,263299.41,10023471,0
1,4530,2022,8,Actual,0,680.45,10025062,0
1,4533,2022,8,Actual,0,377.46,10025302,0
1,4535,2022,8,Actual,0,1504.83,10025249,0
1,4537,2022,8,Actual,0,68342.4,10025778,0
1,4538,2022,8,Actual,0,399.49,10025291,0
1,4541,2022,8,Actual,0,10183.15,10009643,0
1,4542,2022,8,Actual,0,73939.77,10021203,0
1,4543,2022,8,Actual,0,61920.37,10020663,0
1,4545,2022,8,Actual,0,4258.28,10021412,0
1,4546,2022,8,Actual,0,11529.29,10025269,0
1,4548,2022,8,Actual,0,5133.52,10024246,0
1,4549,2022,8,Actual,0,16646.92,10023241,0
1,4551,2022,8,Actual,0,2931.43,10025248,0
1,4552,2022,8,Actual,0,16379.18,10000460,0
1,4554,2022,8,Actual,0,7598.92,10014810,0
1,4555,2022,8,Actual,0,1810.23,10025034,0
1,4556,2022,8,Actual,0,24828.95,10019150,0
1,4557,2022,8,Actual,0,12435.79,10005006,0
1,4558,2022,8,Actual,0,663.32,10012226,0
1,4564,2022,8,Actual,0,493.08,10023003,0
1,4565,2022,8,Actual,0,5997.2,10000472,0
1,4566,2022,8,Actual,0,839.94,10002240,0
1,4568,2022,8,Actual,0,10649.33,10025037,0
1,4569,2022,8,Actual,0,2534.78,10002765,0
1,4570,2022,8,Actual,0,12114.88,10027572,0
1,4571,2022,8,Actual,0,6198.38,10015275,0
1,4573,2022,8,Actual,0,42602.4,10026299,0
1,4575,2022,8,Actual,0,1393890.47,10025039,0
1,4578,2022,8,Actual,0,267,10022490,0
1,4579,2022,8,Actual,0,705.26,10025251,0
1,4580,2022,8,Actual,0,442.78,10006093,0
1,4582,2022,8,Actual,0,1357,10026581,0
1,4583,2022,8,Actual,0,19730.22,10025287,0
1,4585,2022,8,Actual,0,1704.32,10025758,0
1,4587,2022,8,Actual,0,791.61,10015793,0
1,4588,2022,8,Actual,0,62.99,10023513,0
1,4591,2022,8,Actual,0,1432.56,10019909,0
1,4595,2022,8,Actual,0,538.93,10023760,0
1,4596,2022,8,Actual,0,6476.78,10021936,0
1,4597,2022,8,Actual,0,9271.51,10002709,0
1,4600,2022,8,Actual,0,155.99,10009660,0
1,4601,2022,8,Actual,0,20787.14,10020915,0
1,4602,2022,8,Actual,0,-1511.25,10027348,0
1,4603,2022,8,Actual,0,20341.24,10007123,0
1,4605,2022,8,Actual,0,165811.87,10021222,0
1,4606,2022,8,Actual,0,79302.68,10017576,0
1,4609,2022,8,Actual,0,11855.46,10021911,0
1,4612,2022,8,Actual,0,5485.56,10020445,0
1,4613,2022,8,Actual,0,2076.73,10025296,0
1,4614,2022,8,Actual,0,3376.45,10002746,0
1,4616,2022,8,Actual,0,-2130.24,10000466,0
1,4618,2022,8,Actual,0,44651.33,10018885,0
1,4619,2022,8,Actual,0,43701.02,10025515,0
1,4621,2022,8,Actual,0,1228.16,10014779,0
1,4623,2022,8,Actual,0,7337.79,10013188,0
1,4624,2022,8,Actual,0,4754.47,10025284,0
1,4627,2022,8,Actual,0,47095.44,10018665,0
1,4628,2022,8,Actual,0,42111.64,10021459,0
1,4630,2022,8,Actual,0,16369.79,10027583,0
1,4635,2022,8,Actual,0,7227.7,10019617,0
1,4636,2022,8,Actual,0,2192.51,10019388,0
1,4637,2022,8,Actual,0,54603.48,10008602,0
1,4638,2022,8,Actual,0,1835.56,10026843,0
1,4640,2022,8,Actual,0,58763.96,10020927,0
1,4641,2022,8,Actual,0,107395.56,10025552,0
1,4643,2022,8,Actual,0,4166.91,10027356,0
1,4644,2022,8,Actual,0,200.13,10019678,0
1,4646,2022,8,Actual,0,4262.12,10008134,0
1,4650,2022,8,Actual,0,682.53,10021184,0
1,4651,2022,8,Actual,0,133.87,10007566,0
1,4653,2022,8,Actual,0,224.44,10025252,0
1,4654,2022,8,Actual,0,1413.94,10020388,0
1,4656,2022,8,Actual,0,56678.58,10007564,0
1,4658,2022,8,Actual,0,132.77,10021986,0
1,4659,2022,8,Actual,0,115.58,10016564,0
1,4660,2022,8,Actual,0,4638.08,10025791,0
1,4661,2022,8,Actual,0,19.78,10011198,0
1,4662,2022,8,Actual,0,2822.76,10024248,0
1,4664,2022,8,Actual,0,849.12,10017314,0
1,4665,2022,8,Actual,0,1254.14,10009662,0
1,4667,2022,8,Actual,0,5845.17,10023275,0
1,4670,2022,8,Actual,0,7465.72,10013232,0
1,4671,2022,8,Actual,0,639.78,10016784,0
1,4672,2022,8,Actual,0,397.57,10024499,0
1,4674,2022,8,Actual,0,8084.32,10021418,0
1,4677,2022,8,Actual,0,216156.08,10010935,0
1,4679,2022,8,Actual,0,17.47,10018867,0
1,4682,2022,8,Actual,0,35549.96,10008893,0
1,4684,2022,8,Actual,0,13735.85,10007121,0
1,4686,2022,8,Actual,0,1008.46,10000473,0
1,4687,2022,8,Actual,0,211.19,10014546,0
1,4688,2022,8,Actual,0,614.28,10021145,0
1,4690,2022,8,Actual,0,9975.61,10017553,0
1,4691,2022,8,Actual,0,176.8,10021673,0
1,4692,2022,8,Actual,0,65.31,10024725,0
1,4693,2022,8,Actual,0,84.98,10025038,0
1,4694,2022,8,Actual,0,613.7,10002506,0
1,4696,2022,8,Actual,0,1249.02,10009156,0
1,4699,2022,8,Actual,0,8876.63,10020390,0
1,4700,2022,8,Actual,0,31.04,10025495,0
1,4704,2022,8,Actual,0,4919.55,10022750,0
1,4707,2022,8,Actual,0,640.01,10000474,0
1,4708,2022,8,Actual,0,154.32,10025264,0
1,4710,2022,8,Actual,0,223.66,10022456,0
1,4711,2022,8,Actual,0,447,10024550,0
1,4715,2022,8,Actual,0,340.84,10025771,0
1,4716,2022,8,Actual,0,2029.06,10007577,0
1,4720,2022,8,Actual,0,495.17,10026861,0
1,4721,2022,8,Actual,0,192.22,10023759,0
1,4723,2022,8,Actual,0,624.18,10026055,0
1,4725,2022,8,Actual,0,2927.45,10009654,0
1,4726,2022,8,Actual,0,2571.2,10017072,0
1,4727,2022,8,Actual,0,34844,10024270,0
1,4728,2022,8,Actual,0,790.54,10024524,0
1,4730,2022,8,Actual,0,27395.56,10009672,0
1,4732,2022,8,Actual,0,293.14,10014495,0
1,4735,2022,8,Actual,0,1608.43,10026606,0
1,4736,2022,8,Actual,0,1416.99,10020962,0
1,4739,2022,8,Actual,0,87.16,10025247,0
1,4741,2022,8,Actual,0,871.38,10000458,0
1,4742,2022,8,Actual,0,899.79,10011398,0
1,4743,2022,8,Actual,0,407.72,10013252,0
1,4744,2022,8,Actual,0,163.27,10025021,0
1,4745,2022,8,Actual,0,4882.63,10019682,0
1,4751,2022,8,Actual,0,2526.75,10025583,0
1,4752,2022,9,Budget,-4820.81,0,10025302,-4820.81
1,4753,2022,9,Budget,-4326.64,0,10021936,-4326.64
1,4754,2022,9,Budget,-2308.39,0,10020927,-2308.39
1,4755,2022,9,Budget,-1002.9,0,10012422,-1002.9
1,4756,2022,9,Budget,-360.9,0,10018867,-360.9
1,4757,2022,9,Budget,1.25,0,10018644,1.25
1,4760,2022,9,Budget,20.77,0,10025791,20.77
1,4761,2022,9,Budget,29.88,0,10011923,29.88
1,4762,2022,9,Budget,31.65,0,10024550,31.65
1,4763,2022,9,Budget,34.57,0,10016045,34.57
1,4768,2022,9,Budget,74.02,0,10006846,74.02
1,4771,2022,9,Budget,92.31,0,10023003,92.31
1,4772,2022,9,Budget,104.35,0,10014495,104.35
1,4773,2022,9,Budget,106.4,0,10010974,106.4
1,4776,2022,9,Budget,119.25,0,10007564,119.25
1,4777,2022,9,Budget,123.58,0,10021185,123.58
1,4778,2022,9,Budget,127.24,0,10013238,127.24
1,4779,2022,9,Budget,127.92,0,10007566,127.92
1,4780,2022,9,Budget,130.68,0,10009660,130.68
1,4781,2022,9,Budget,132.98,0,10024499,132.98
1,4782,2022,9,Budget,137.56,0,10022470,137.56
1,4783,2022,9,Budget,143.62,0,10025264,143.62
1,4785,2022,9,Budget,145.56,0,10027053,145.56
1,4786,2022,9,Budget,148.93,0,10007577,148.93
1,4789,2022,9,Budget,171.78,0,10020388,171.78
1,4790,2022,9,Budget,180.57,0,10020446,180.57
1,4791,2022,9,Budget,180.6,0,10000474,180.6
1,4793,2022,9,Budget,192.99,0,10018623,192.99
1,4795,2022,9,Budget,203.8,0,10009642,203.8
1,4796,2022,9,Budget,210.69,0,10022456,210.69
1,4799,2022,9,Budget,219.29,0,10020962,219.29
1,4800,2022,9,Budget,219.35,0,10024541,219.35
1,4801,2022,9,Budget,226.19,0,10018890,226.19
1,4803,2022,9,Budget,258.54,0,10025296,258.54
1,4804,2022,9,Budget,281.65,0,10019617,281.65
1,4805,2022,9,Budget,307.77,0,10018580,307.77
1,4808,2022,9,Budget,382.29,0,10015824,382.29
1,4809,2022,9,Budget,427.01,0,10025814,427.01
1,4812,2022,9,Budget,458.61,0,10013232,458.61
1,4814,2022,9,Budget,474.7,0,10025300,474.7
1,4822,2022,9,Budget,562.16,0,10021184,562.16
1,4823,2022,9,Budget,620.47,0,10002506,620.47
1,4824,2022,9,Budget,625.69,0,10024009,625.69
1,4830,2022,9,Budget,802.3,0,10019400,802.3
1,4833,2022,9,Budget,862.69,0,10025305,862.69
1,4834,2022,9,Budget,864.21,0,10026606,864.21
1,4837,2022,9,Budget,1017.17,0,10006093,1017.17
1,4838,2022,9,Budget,1037.92,0,10009662,1037.92
1,4846,2022,9,Budget,1325.28,0,10025515,1325.28
1,4847,2022,9,Budget,1387.13,0,10015793,1387.13
1,4848,2022,9,Budget,1390.42,0,10019909,1390.42
1,4852,2022,9,Budget,1471.52,0,10026581,1471.52
1,4853,2022,9,Budget,1481.57,0,10008602,1481.57
1,4854,2022,9,Budget,1530.79,0,10019388,1530.79
1,4855,2022,9,Budget,1533.73,0,10025284,1533.73
1,4857,2022,9,Budget,1563.53,0,10008134,1563.53
1,4859,2022,9,Budget,1682.25,0,10008893,1682.25
1,4860,2022,9,Budget,1711.52,0,10024010,1711.52
1,4861,2022,9,Budget,1750.27,0,10018665,1750.27
1,4862,2022,9,Budget,1762.08,0,10018871,1762.08
1,4864,2022,9,Budget,1828.77,0,10000458,1828.77
1,4865,2022,9,Budget,1955.98,0,10002746,1955.98
1,4866,2022,9,Budget,1993.83,0,10027575,1993.83
1,4868,2022,9,Budget,2078.46,0,10017314,2078.46
1,4869,2022,9,Budget,2151.52,0,10021179,2151.52
1,4870,2022,9,Budget,2241.13,0,10002240,2241.13
1,4871,2022,9,Budget,2372.28,0,10025252,2372.28
1,4873,2022,9,Budget,2601.32,0,10025771,2601.32
1,4874,2022,9,Budget,2614.46,0,10023793,2614.46
1,4876,2022,9,Budget,2686.03,0,10007121,2686.03
1,4878,2022,9,Budget,2867.39,0,10017072,2867.39
1,4880,2022,9,Budget,2928.06,0,10010970,2928.06
1,4881,2022,9,Budget,2978.83,0,10015030,2978.83
1,4882,2022,9,Budget,3102.79,0,10023538,3102.79
1,4885,2022,9,Budget,3203.3,0,10022490,3203.3
1,4887,2022,9,Budget,3236.85,0,10018885,3236.85
1,4888,2022,9,Budget,3241.03,0,10023760,3241.03
1,4890,2022,9,Budget,3292.5,0,10020390,3292.5
1,4893,2022,9,Budget,3482.58,0,10022764,3482.58
1,4897,2022,9,Budget,3762.86,0,10013252,3762.86
1,4898,2022,9,Budget,3829.05,0,10020192,3829.05
1,4903,2022,9,Budget,4076.04,0,10022750,4076.04
1,4904,2022,9,Budget,4086.68,0,10000466,4086.68
1,4907,2022,9,Budget,4217.77,0,10027356,4217.77
1,4908,2022,9,Budget,4230.04,0,10027560,4230.04
1,4910,2022,9,Budget,4552.96,0,10007123,4552.96
1,4911,2022,9,Budget,4716.49,0,10020915,4716.49
1,4912,2022,9,Budget,4871.34,0,10024248,4871.34
1,4916,2022,9,Budget,5263.46,0,10008593,5263.46
1,4917,2022,9,Budget,5476.16,0,10019682,5476.16
1,4921,2022,9,Budget,5999.53,0,10025248,5999.53
1,4922,2022,9,Budget,6393.95,0,10002765,6393.95
1,4923,2022,9,Budget,6473.78,0,10016549,6473.78
1,4924,2022,9,Budget,6569.55,0,10009907,6569.55
1,4927,2022,9,Budget,6753.42,0,10019678,6753.42
1,4929,2022,9,Budget,7469.48,0,10009672,7469.48
1,4931,2022,9,Budget,7958.84,0,10000460,7958.84
1,4932,2022,9,Budget,8030.68,0,10026078,8030.68
1,4933,2022,9,Budget,8226.33,0,10014810,8226.33
1,4934,2022,9,Budget,8410.31,0,10025758,8410.31
1,4935,2022,9,Budget,8576.02,0,10020909,8576.02
1,4936,2022,9,Budget,8703.86,0,10026522,8703.86
1,4937,2022,9,Budget,9000.01,0,10021911,9000.01
1,4939,2022,9,Budget,9431.93,0,10016784,9431.93
1,4940,2022,9,Budget,9531.19,0,10019900,9531.19
1,4941,2022,9,Budget,9715.7,0,10013188,9715.7
1,4942,2022,9,Budget,9730.21,0,10025037,9730.21
1,4945,2022,9,Budget,11465,0,10021139,11465
1,4948,2022,9,Budget,12857.99,0,10010717,12857.99
1,4949,2022,9,Budget,12866.04,0,10021668,12866.04
1,4953,2022,9,Budget,15303.27,0,10023241,15303.27
1,4954,2022,9,Budget,17199.72,0,10020445,17199.72
1,4955,2022,9,Budget,17330.96,0,10019150,17330.96
1,4956,2022,9,Budget,17537.73,0,10027583,17537.73
1,4958,2022,9,Budget,19086.73,0,10015275,19086.73
1,4959,2022,9,Budget,19999.49,0,10027572,19999.49
1,4961,2022,9,Budget,20987.72,0,10026291,20987.72
1,4964,2022,9,Budget,23572.05,0,10009643,23572.05
1,4965,2022,9,Budget,24221.78,0,10000472,24221.78
1,4966,2022,9,Budget,24404.77,0,10017576,24404.77
1,4967,2022,9,Budget,25354.5,0,10005006,25354.5
1,4968,2022,9,Budget,25522.01,0,10025287,25522.01
1,4974,2022,9,Budget,28646.2,0,10019942,28646.2
1,4975,2022,9,Budget,28877.86,0,10025778,28877.86
1,4978,2022,9,Budget,32760.74,0,10024725,32760.74
1,4980,2022,9,Budget,33237.88,0,10025062,33237.88
1,4982,2022,9,Budget,33425.96,0,10020639,33425.96
1,4985,2022,9,Budget,36911.02,0,10025269,36911.02
1,4986,2022,9,Budget,39209.05,0,10024246,39209.05
