Order Number,Address Number Header,Order Gross Amount,Order Type Header,Business Unit Order Header,Order Date Header,Hold Orders Code Header,Company Number Header,Stop Code Header,Zone Code Header,Hold Code Header,Ship To Address Header,Parent Address Number Header,Orderby Header,Freight Code Header
218726,10017576,0,SO,CR,102037,  ,00001,   ,   ,  ,100961,86480,          ,3
219209,10025583,2860.55,SO,CR,102045,  ,00001,   ,   ,  ,433,433,PURCHASING,3
219380,10014546,170.26,SO,CR,102049,  ,00001,   ,   ,  ,27450,27450,SIMON,4
219535,10023221,24.58,SO,CR,102051,  ,00001,   ,   ,  ,101048,101564,          ,4
219694,10017638,784.04,SO,CR,102053,  ,00001,   ,   ,  ,100839,244,          ,3
219863,10009985,114.98,SO,CR,102057,  ,00001,DS,   ,  ,101263,101551,          ,2
220024,10025264,179.82,SO,CR,102059,  ,00001,DS,   ,  ,94390,94390,PURCHASING,4
220523,10020931,1787.15,SO,CR,102070,  ,00001,   ,   ,  ,100810,497,TOM,4
220684,10021977,1840.6,SO,CR,102072,  ,00001,DS,   ,  ,101242,101564,          ,4
220852,10008134,68.32,SO,CR,102074,  ,00001,DS,   ,  ,93790,93790,PURCHASING,4
221003,10024248,5.96,SO,CR,102078,  ,00001,   ,   ,  ,100966,65800,          ,6
221157,10025919,89.76,SO,CR,102079,  ,00001,   ,   ,  ,100952,85030,          ,4
221311,10021986,89.81,SO,CR,102084,  ,00001,DS,   ,  ,14303,101554,          ,2
218885,10007123,61.87,SO,CR,102039,  ,00001,   ,   ,  ,101185,101556,PURCHASING,4
219208,10023715,30.6,SO,CR,102045,  ,00001,DS,   ,  ,100849,101551,PURCHASING,2
219379,10020927,0,SO,CR,102049,  ,00001,DS,   ,  ,101015,12020,JESSICA S.,3
219534,10023221,85.75,SO,CR,102051,  ,00001,DS,   ,  ,101048,101564,          ,4
219693,10017638,86.33,SO,CR,102053,  ,00001,   ,   ,  ,100722,244,          ,3
219862,10002506,102.47,SO,CR,102057,  ,00001,DS,   ,  ,100949,78306,JIMMY,4
220023,10025289,5993.86,SO,CR,102059,  ,00001,   ,   ,  ,348,348,JOHN,3
220683,10023221,118.33,SO,CR,102072,  ,00001,DS,   ,  ,101048,101564,          ,4
220851,10026839,124.88,SO,CR,102074,  ,00001,DS,   ,  ,48,101551,PURCHASING,2
221310,10021986,622.02,SO,CR,102084,  ,00001,DS,   ,  ,14303,101554,          ,2
221547,10025919,111.03,SO,CR,102088,  ,00001,DS,   ,  ,85030,85030,          ,4
215983,10021485,1904,SO,CR,102009,  ,00001,   ,   ,  ,101431,353,FAX,2
215994,10002765,89.05,SO,CR,102051,  ,00001,   ,   ,  ,60700,60700,PURCHASING,3
216107,10018871,3288.98,SO,PC,102002,  ,00001,   ,   ,  ,100956,101557,          ,4
216355,10025919,180.51,SO,CR,102002,  ,00001,   ,   ,  ,100840,85030,          ,3
216816,10019900,47.07,SO,CR,102001,  ,00001,   ,   ,  ,101304,101552,SCOTT,4
217174,10024006,99.48,SO,CR,102009,  ,00001,DS,   ,  ,101095,521,FAX,4
217345,10024260,31.54,SO,CR,102011,  ,00001,   ,   ,  ,101475,1600,FAX,4
221002,10026839,167.72,SO,CR,102078,  ,00001,DS,   ,  ,48,101551,          ,2
221156,10025919,139.97,SO,CR,102079,  ,00001,DS,   ,  ,101650,85030,          ,4
221453,10007123,341.28,SO,CR,102086,  ,00001,   ,   ,  ,101185,101556,PURCHASING,4
216815,10000460,33.18,SO,CR,102001,  ,00001,DS,   ,  ,63850,63850,MARSHALL,4
216993,10002506,31.96,SO,CR,102007,  ,00001,   ,   ,  ,100949,78306,DUANE,4
217173,10018628,120,SO,CR,102009,  ,00001,   ,   ,  ,28,28,          ,6
217344,10014495,37.7,SO,CR,102011,  ,00001,DS,   ,  ,93331,93331,WALK-IN,6
217514,10023221,30.82,SO,CR,102015,  ,00001,DS,   ,  ,101048,101564,          ,4
218031,10021986,35.96,SO,CR,102024,  ,00001,DS,   ,  ,14303,101554,          ,2
218548,10022490,56.26,SO,CR,102035,  ,00001,DS,   ,  ,100897,101564,          ,4
219692,10017638,1240.04,SO,CR,102053,  ,00001,   ,   ,  ,100836,244,          ,4
219861,10025247,4746.76,SO,CR,102057,  ,00001,   ,   ,  ,327,327,          ,4
218377,10002765,7347.2,SO,CR,102031,  ,00001,   ,   ,  ,60700,60700,PURCHASING,3
218724,10025243,0,SO,CR,102037,  ,00001,   ,   ,  ,101319,525,          ,3
218884,10020192,194.77,SO,CR,102039,  ,00001,DS,   ,  ,13365,101552,PURCHASING,4
219052,10002506,116.27,SO,CR,102043,  ,00001,DS,   ,  ,100914,78306,JIM,4
217343,10002506,716.34,SO,CR,102011,  ,00001,   ,   ,  ,100808,78306,          ,4
217688,10025248,0,SO,CR,102018,  ,00001,   ,   ,  ,311,311,          ,3
217859,10020927,0,SO,CR,102022,  ,00001,DS,   ,  ,101015,12020,PURCHASING,3
218030,10009985,81.78,SO,CR,102024,  ,00001,   ,   ,  ,101263,101551,          ,3
218204,10016807,875.27,SO,CR,102028,  ,00001,DS,   ,  ,100904,101564,PURCHASING,4
220355,10015275,388.76,SO,CR,102066,  ,00001,   ,   ,  ,58188,101562,ED,4
220520,10020446,3341.4,SO,CR,102070,  ,00001,DS,   ,  ,29300,29300,          ,3
220681,10021977,36.48,SO,CR,102072,  ,00001,DS,   ,  ,101242,101564,          ,4
220849,10025025,4186.41,SO,CR,102074,  ,00001,   ,   ,  ,101005,16450,BILL,3
221001,10026839,12.44,SO,CR,102078,  ,00001,DS,   ,  ,48,101551,          ,2
216060,10026348,44955,SO,PC,102029,  ,00001,   ,   ,  ,100769,555,          ,2
216307,10004302,294.05,SO,CR,102001,  ,00001,   ,   ,  ,46760,101560,PURCHASING,3
217858,10012422,104.49,SO,CR,102022,  ,00001,   ,   ,  ,101086,578,PURCHASING,3
218029,10012715,140.27,SO,CR,102024,  ,00001,   ,   ,  ,101415,101559,SALLY,2
218376,10023715,114.92,SO,CR,102031,  ,00001,DS,   ,  ,100849,101551,PURCHASING,2
218546,10021936,158.61,SO,CR,102035,  ,00001,   ,   ,  ,71433,71433,CHARLIE,3
218883,10025248,34,SO,CR,102039,  ,00001,   ,   ,  ,311,311,BILL,4
219051,10023715,124.88,SO,CR,102043,  ,00001,DS,   ,  ,100849,101551,          ,2
219206,10004256,0,SO,CR,102045,  ,00001,   ,   ,  ,101542,89179,          ,3
219377,10026348,9607.5,SO,PC,102049,  ,00001,   ,   ,  ,100769,555,          ,2
219691,10017638,218.29,SO,CR,102053,  ,00001,   ,   ,  ,101109,244,          ,4
219860,10023715,60.37,SO,CR,102057,  ,00001,DS,   ,  ,100849,101551,          ,2
216672,10021986,466.9,SO,CR,102007,  ,00001,DS,   ,  ,14303,101554,          ,2
216813,10021412,10800.2,SO,CR,102001,  ,00001,   ,   ,  ,101905,101905,PURCHASING,3
216991,10023471,96.89,SO,CR,102007,  ,00001,   ,   ,  ,94380,94380,JOHN,4
217171,10021185,68.81,SO,CR,102009,  ,00001,   ,   ,  ,597,597,FAX,4
217342,10002506,61.15,SO,CR,102011,  ,00001,   ,   ,  ,100752,78306,TOM,4
217512,10026522,273.7,SO,CR,102015,  ,00001,   ,   ,  ,101201,560,          ,4
217687,10004302,56.8,SO,CR,102018,  ,00001,   ,   ,  ,46760,101560,FAX,3
221155,10009985,124.88,SO,CR,102079,  ,00001,DS,   ,  ,101263,101551,          ,2
221309,10021986,89.81,SO,CR,102084,  ,00001,DS,   ,  ,14303,101554,          ,2
216354,10020184,392.9,SO,PC,102010,  ,00001,   ,   ,  ,61620,61620,          ,2
216569,10026299,124.27,SO,CR,102002,  ,00001,   ,   ,  ,63617,63617,RAY,3
218375,10012422,422.72,SO,CR,102031,  ,00001,   ,   ,  ,101086,578,PURCHASING,3
218545,10026581,100.64,SO,CR,102035,  ,00001,DS,   ,  ,101080,280,KEN,4
218722,10016858,277.7,SO,CR,102037,  ,00001,   ,   ,  ,2050,2050,          ,6
218882,10016549,30.78,SO,CR,102039,  ,00001,DS,   ,  ,100930,73970,TIM,4
219205,10026299,516.29,SO,CR,102045,  ,00001,   ,   ,  ,63617,63617,RAY,4
219690,10017638,86.33,SO,CR,102053,  ,00001,   ,   ,  ,101297,244,          ,3
220519,10024550,353.54,SO,CR,102070,  ,00001,   ,   ,  ,100962,22,          ,4
220680,10021977,9.47,SO,CR,102072,  ,00001,DS,   ,  ,101242,101564,          ,4
217170,10022450,81.99,SO,CR,102009,  ,00001,DS,   ,  ,101599,101564,          ,4
217686,10021911,762.61,SO,CR,102018,  ,00001,   ,   ,  ,100780,93780,FAX,4
217857,10022750,663.09,SO,CR,102022,  ,00001,DS,   ,  ,58940,58940,PURCHASING,4
220847,10025025,462.33,SO,CR,102074,  ,00001,   ,   ,  ,101005,16450,BILL,3
220999,10015495,14.15,SO,CR,102078,  ,00001,   ,   ,  ,101579,101548,          ,4
216010,10017638,275.07,SO,CR,102014,  ,00001,   ,   ,  ,100839,244,          ,4
216306,10024550,839.31,SO,CR,102010,  ,00001,   ,   ,  ,100962,22,          ,4
216353,10020184,400,SO,PC,102007,  ,00001,   ,   ,  ,61620,61620,          ,2
216393,10025919,102.33,SO,CR,102022,  ,00001,   ,   ,  ,101522,85030,          ,3
216464,10025036,2473.17,SO,CR,102002,  ,00001,   ,   ,  ,100973,102,SAM,4
219858,10008134,269.87,SO,CR,102057,  ,00001,DS,   ,  ,93790,93790,          ,4
220188,10015495,8086.86,SO,CR,102064,  ,00001,   ,   ,  ,101579,101548,          ,3
220353,10026078,286.8,SO,CR,102066,  ,00001,   ,   ,  ,100830,62150,NICK,4
220518,10025919,11.62,SO,CR,102070,  ,00001,   ,   ,  ,101124,85030,CHRISTINA,4
220679,10023221,142.47,SO,CR,102072,  ,00001,DS,   ,  ,101048,101564,          ,4
216305,10014546,579.42,SO,CR,102024,  ,00001,   ,   ,  ,27450,27450,SIMON,3
216517,10025296,0,SO,CR,102001,  ,00001,   ,   ,  ,101915,101915,TIM Z.,3
216811,10021412,10800.19,SO,CR,102001,  ,00001,   ,   ,  ,101906,101905,PURCHASING,3
217169,10023221,104.51,SO,CR,102009,  ,00001,DS,   ,  ,101048,101564,          ,4
217510,10018871,488.15,SO,PC,102015,  ,00001,   ,   ,  ,100956,101557,          ,2
217685,10021485,0,SO,CR,102018,  ,00001,DS,   ,  ,101431,353,          ,3
218027,10012715,42.58,SO,CR,102024,  ,00001,DS,   ,  ,101415,101559,          ,2
218201,10009985,112.33,SO,CR,102028,  ,00001,DS,   ,  ,101263,101551,PURCHASING,4
218374,10026861,229.48,SO,CR,102031,  ,00001,   ,   ,  ,34275,34275,BILL,4
218544,10002506,154.08,SO,CR,102035,  ,00001,   ,   ,  ,101094,78306,DAVE,4
218881,10012715,47.75,SO,CR,102039,  ,00001,DS,   ,  ,101415,101559,SALLY,4
219049,10025061,96.12,SO,CR,102043,  ,00001,DS,   ,  ,100872,17820,CAMRON,4
219530,10023221,97.05,SO,CR,102051,  ,00001,DS,   ,  ,101048,101564,          ,4
219689,10017638,86.33,SO,CR,102053,  ,00001,   ,   ,  ,101285,244,          ,3
219048,10025919,5.15,SO,CR,102043,  ,00001,   ,   ,  ,101243,85030,          ,4
219204,10025038,91.59,SO,CR,102045,  ,00001,   ,   ,  ,101067,19,          ,4
219374,10022732,209.14,SO,CR,102049,  ,00001,   ,   ,  ,101268,30,JULIE,3
219529,10023221,218.42,SO,CR,102051,  ,00001,   ,   ,  ,101048,101564,          ,4
219688,10017638,12.54,SO,CR,102053,  ,00001,   ,   ,  ,101251,244,          ,3
219857,10008134,12.89,SO,CR,102057,  ,00001,   ,   ,  ,93790,93790,          ,4
221154,10009985,153.32,SO,CR,102079,  ,00001,DS,   ,  ,101263,101551,          ,2
215863,10015824,0,CO,CR,102065,  ,00001,   ,   ,  ,100798,48111,RETURNS,   
215951,10025025,198.52,SO,CR,102053,  ,00001,   ,   ,  ,100851,16450,          ,3
218200,10026348,28822.5,SO,PC,102028,  ,00001,   ,   ,  ,100769,555,          ,2
218720,10025919,143.88,SO,CR,102037,  ,00001,DS,   ,  ,85030,85030,          ,4
217509,10018871,1671.96,SO,PC,102015,  ,00001,   ,   ,  ,100956,101557,          ,2
217684,10013472,339.31,SO,CR,102018,  ,00001,   ,   ,  ,85900,85900,FAX,4
216568,10003795,223.37,SO,CR,102007,  ,00001,   ,   ,  ,101224,101556,PAULA,4
216810,10017553,1731.66,SO,CR,102001,  ,00001,   ,   ,  ,101547,462,          ,4
217168,10026078,267.6,SO,CR,102009,  ,00001,   ,   ,  ,100830,62150,BRUCE,6
219203,10016548,744.8,SO,CR,102045,  ,00001,   ,   ,  ,86075,86075,CAROL,3
219373,10014495,302.4,SO,CR,102049,  ,00001,DS,   ,  ,93331,93331,JILL,6
219528,10021986,89.81,SO,CR,102051,  ,00001,DS,   ,  ,14303,101554,          ,2
219687,10020184,22953.39,SO,PC,102053,  ,00001,   ,   ,  ,61620,61620,          ,2
219856,10026839,191.58,SO,CR,102057,  ,00001,DS,   ,  ,48,101551,          ,4
220018,10016858,158.62,SO,CR,102059,  ,00001,DS,   ,  ,2050,2050,          ,4
220351,10026839,12.03,SO,CR,102066,  ,00001,DS,   ,  ,48,101551,          ,2
220677,10021986,89.81,SO,CR,102072,  ,00001,DS,   ,  ,14303,101554,          ,2
220846,10002506,9.97,SO,CR,102074,  ,00001,DS,   ,  ,100949,78306,MARK,4
220998,10025919,168.18,SO,CR,102078,  ,00001,   ,   ,  ,100786,85030,          ,4
221153,10014495,29.35,SO,CR,102079,  ,00001,DS,   ,  ,93331,93331,DUMMER,6
216304,10024550,5770.31,SO,CR,102011,  ,00001,   ,   ,  ,100962,22,          ,2
216352,10020184,400,SO,PC,102003,  ,00001,   ,   ,  ,61620,61620,          ,2
216392,10022490,227.14,SO,CR,102007,  ,00001,DS,   ,  ,100897,101564,          ,4
216463,10025791,229.56,SO,CR,102018,  ,00001,   ,   ,  ,101543,31390,SHONETTE,3
216516,10002506,144,SO,CR,102007,  ,00001,   ,   ,  ,100869,78306,BRIAN,6
218542,10025025,19.79,SO,CR,102035,  ,00001,   ,   ,  ,101005,16450,          ,4
219047,10025919,16.97,SO,CR,102043,  ,00001,DS,   ,  ,100910,85030,          ,4
216351,10020184,400,SO,PC,102001,  ,00001,   ,   ,  ,61620,61620,          ,2
216462,10002506,108.23,SO,CR,102007,  ,00001,   ,   ,  ,101047,78306,TRACY,4
216987,10004256,691.82,SO,CR,102007,  ,00001,   ,   ,  ,101542,89179,TODD,3
217167,10022490,7.25,SO,CR,102009,  ,00001,DS,   ,  ,100897,101564,          ,4
217338,10021470,149.61,SO,CR,102011,  ,00001,DS,   ,  ,36000,36000,          ,4
217508,10018871,1057.64,SO,PC,102015,  ,00001,   ,   ,  ,100956,101557,          ,2
217683,10016858,411.03,SO,CR,102018,  ,00001,   ,   ,  ,2050,2050,          ,6
217854,10026532,39.58,SO,CR,102022,  ,00001,DS,   ,  ,72,72,PURCHASING,4
218199,10014803,4074.57,SO,CR,102028,  ,00001,   ,   ,  ,28180,28180,PURCHASING,3
219855,10025919,191.42,SO,CR,102057,  ,00001,   ,   ,  ,101522,85030,          ,3
220017,10014546,444.49,SO,CR,102059,  ,00001,   ,   ,  ,27450,27450,SIMON,4
220516,10021412,1208.91,SO,CR,102070,  ,00001,   ,   ,  ,101905,101905,PURCHASING,3
220845,10002709,0,SO,CR,102074,  ,00001,DS,   ,  ,102093,102092,WES,3
221152,10026839,222.35,SO,CR,102079,  ,00001,DS,   ,  ,102237,101551,          ,2
221447,10016549,180.18,SO,CR,102086,  ,00001,   ,   ,  ,101099,73970,          ,4
216265,10025919,91.37,SO,CR,102007,  ,00001,DS,   ,  ,100840,85030,          ,2
218718,10012715,99.54,SO,CR,102037,  ,00001,DS,   ,  ,101264,101559,          ,2
219046,10025919,754.55,SO,CR,102043,  ,00001,   ,   ,  ,100880,85030,          ,4
219202,10023447,44.26,SO,CR,102045,  ,00001,   ,   ,  ,101578,101548,CYNTH,4
219372,10017638,17435.65,SO,CR,102049,  ,00001,   ,   ,  ,100856,244,          ,3
219686,10026839,81.78,SO,CR,102053,  ,00001,   ,   ,  ,48,101551,          ,3
216515,10000478,129.27,SO,CR,102051,  ,00001,   ,   ,  ,402,402,PURCHASING,3
216567,10008134,73.9,SO,CR,102038,  ,00001,DS,   ,  ,93790,93790,AMANDA,4
216808,10003795,0,SO,CR,102001,  ,00001,   ,   ,  ,101224,101556,CHARLIE,3
216986,10025049,1157.65,SO,CR,102007,  ,00001,DS,   ,  ,93330,93330,          ,3
217337,10024248,177.94,SO,CR,102011,  ,00001,   ,   ,  ,100966,65800,          ,6
217507,10018871,769.19,SO,PC,102015,  ,00001,   ,   ,  ,100956,101557,          ,2
217682,10002506,15.56,SO,CR,102018,  ,00001,DS,   ,  ,100914,78306,DON,4
217853,10022456,445.09,SO,CR,102022,  ,00001,   ,   ,  ,62860,62860,HERB,4
218024,10025251,11.8,SO,CR,102024,  ,00001,DS,   ,  ,164,164,          ,4
217506,10018871,4626.07,SO,PC,102015,  ,00001,   ,   ,  ,100956,101557,          ,2
217681,10025919,69.28,SO,CR,102018,  ,00001,   ,   ,  ,101028,85030,          ,4
218023,10021470,144.95,SO,CR,102024,  ,00001,DS,   ,  ,36000,36000,          ,3
218370,10025251,1829.88,SO,CR,102030,  ,00001,   ,   ,  ,164,164,          ,4
218540,10023715,122.15,SO,CR,102035,  ,00001,DS,   ,  ,100849,101551,          ,2
218717,10027560,5816.61,SO,CR,102037,  ,00001,   ,   ,  ,339,339,CP,3
219045,10023715,284.28,SO,CR,102043,  ,00001,DS,   ,  ,100849,101551,          ,2
219526,10002506,6977.35,SO,CR,102051,  ,00001,   ,   ,  ,100949,78306,          ,3
219685,10021986,622.02,SO,CR,102053,  ,00001,DS,   ,  ,14303,101554,          ,2
220515,10023715,11.88,SO,CR,102070,  ,00001,DS,   ,  ,100849,101551,PURCHASING,2
220675,10021986,622.02,SO,CR,102072,  ,00001,DS,   ,  ,14303,101554,          ,2
220844,10025495,45.54,SO,CR,102074,  ,00001,   ,   ,  ,100898,8200,          ,4
221446,10014803,134.14,SO,CR,102086,  ,00001,   ,   ,  ,28180,28180,PURCHASING,4
221545,10025051,108.89,SO,CR,102088,  ,00001,   ,   ,  ,100916,84920,JACK,4
216027,10018871,6245.2,SO,PC,102002,  ,00001,   ,   ,  ,100956,101557,          ,2
216176,10023221,67.13,SO,CR,102058,  ,00001,DS,   ,  ,101048,101564,          ,3
216200,10025919,33.29,SO,CR,102007,  ,00001,   ,   ,  ,85030,85030,          ,4
215825,10017828,0,CO,CR,102024,  ,00001,   ,   ,  ,101165,97700,          ,   
216009,10017638,93.12,SO,CR,102014,  ,00001,   ,   ,  ,101297,244,          ,4
216199,10021470,106.84,SO,CR,102007,  ,00001,   ,   ,  ,36000,36000,TRAE,3
216460,10021223,56043.69,SO,PC,102008,  ,00001,   ,   ,  ,101638,101557,          ,2
216807,10007120,297.42,SO,CR,102001,  ,00001,   ,   ,  ,100847,35150,          ,4
216985,10002489,145.93,SO,CR,102007,  ,00001,   ,   ,  ,101277,122,FAX,3
217165,10022490,85.25,SO,CR,102009,  ,00001,DS,   ,  ,100897,101564,          ,4
219853,10025919,427.59,SO,CR,102057,  ,00001,   ,   ,  ,100786,85030,          ,3
220016,10000460,94.26,SO,CR,102059,  ,00001,   ,   ,  ,63850,63850,DONNIE,3
220348,10025033,69.73,SO,CR,102066,  ,00001,   ,   ,  ,346,346,ALLAN,4
220514,10023715,321.92,SO,CR,102070,  ,00001,DS,   ,  ,100849,101551,PURCHASING,2
220674,10021986,285.4,SO,CR,102072,  ,00001,DS,   ,  ,14303,101554,          ,2
221150,10021911,94.94,SO,CR,102079,  ,00001,DS,   ,  ,100780,93780,          ,4
217505,10018871,611.42,SO,PC,102015,  ,00001,   ,   ,  ,100956,101557,          ,2
217680,10025919,35.26,SO,CR,102018,  ,00001,DS,   ,  ,100786,85030,          ,4
218197,10025919,29.29,SO,CR,102028,  ,00001,   ,   ,  ,101652,85030,PURCHASING,4
218539,10019388,122.81,SO,CR,102035,  ,00001,   ,   ,  ,577,577,          ,4
218716,10010912,90.75,SO,CR,102037,  ,00001,DS,   ,  ,100778,85520,          ,4
219370,10017638,2334.46,SO,CR,102049,  ,00001,   ,   ,  ,100881,244,          ,3
219684,10014495,37.7,SO,CR,102053,  ,00001,DS,   ,  ,93331,93331,          ,6
216390,10024248,423.53,SO,CR,102081,  ,00001,   ,   ,  ,100966,65800,BRUCE A.,3
216514,10025252,307.14,SO,CR,102015,  ,00001,   ,   ,  ,100870,62,PURCHASING,3
221149,10008134,32.75,SO,CR,102079,  ,00001,   ,   ,  ,93790,93790,          ,4
215824,10015495,0,CO,CR,102024,  ,00001,   ,   ,  ,100876,101548,TROY,   
216198,10020962,4984,SO,CR,102001,  ,00001,   ,   ,  ,13900,13900,          ,2
216302,10011398,35.87,SO,CR,102004,  ,00001,   ,   ,  ,3354,3354,DON O.,3
218021,10025919,172.65,SO,CR,102024,  ,00001,   ,   ,  ,101522,85030,          ,3
218196,10025051,87.22,SO,CR,102028,  ,00001,   ,   ,  ,84920,84920,PURCHASING,4
219200,10015793,39.65,SO,CR,102045,  ,00001,   ,   ,  ,101492,101552,MARK,4
219369,10017638,11251.23,SO,CR,102049,  ,00001,   ,   ,  ,100839,244,          ,3
219683,10021977,462.46,SO,CR,102053,  ,00001,DS,   ,  ,101242,101564,PURCHASING,4
219852,10016548,0,SO,CR,102057,  ,00001,   ,   ,  ,86075,86075,          ,3
220347,10021911,34.83,SO,CR,102066,  ,00001,   ,   ,  ,100780,93780,          ,4
220513,10006862,78.03,SO,CR,102070,  ,00001,   ,   ,  ,46761,101560,PURCHASING,4
217334,10023241,123.2,SO,CR,102011,  ,00001,   ,   ,  ,263,263,FAX,4
217504,10018871,399.17,SO,PC,102015,  ,00001,   ,   ,  ,100956,101557,          ,2
216983,10009985,169.53,SO,CR,102007,  ,00001,DS,   ,  ,101263,101551,          ,4
220841,10025025,3034.77,SO,CR,102074,  ,00001,   ,   ,  ,16450,16450,BILL,3
221148,10023447,23.13,SO,CR,102079,  ,00001,DS,   ,  ,101578,101548,          ,4
221443,10023715,235.58,SO,CR,102086,  ,00001,DS,   ,  ,100849,101551,          ,2
215938,10025919,573.38,SO,CR,102002,  ,00001,   ,   ,  ,85030,85030,          ,3
215982,10015495,57.19,SO,CR,102002,  ,00001,DS,   ,  ,101579,101548,          ,4
216389,10009647,189.62,SO,CR,102025,  ,00001,   ,   ,  ,100915,101552,PURCHASING,6
216513,10017638,86.33,SO,CR,102007,  ,00001,   ,   ,  ,101063,244,          ,   
220014,10026861,181.03,SO,CR,102059,  ,00001,   ,   ,  ,34275,34275,MARK D,4
220185,10016549,122.28,SO,CR,102064,  ,00001,   ,   ,  ,100930,73970,          ,4
220346,10025919,587.08,SO,CR,102066,  ,00001,   ,   ,  ,101143,85030,          ,4
220512,10025919,27.29,SO,CR,102070,  ,00001,DS,   ,  ,100786,85030,JESSE,4
220672,10020914,394.61,SO,CR,102072,  ,00001,   ,   ,  ,101458,70950,JERRY,4
219524,10002506,1771.16,SO,CR,102051,  ,00001,   ,   ,  ,100949,78306,PAUL F.,3
219682,10011734,119.81,SO,CR,102053,  ,00001,DS,   ,  ,100866,2714,EDNA,4
218876,10008134,54.09,SO,CR,102039,  ,00001,DS,   ,  ,93790,93790,          ,4
219368,10017638,13288.83,SO,CR,102049,  ,00001,   ,   ,  ,101088,244,          ,3
217678,10007123,26.54,SO,CR,102018,  ,00001,   ,   ,  ,101185,101556,JASON,3
218195,10000460,84.32,SO,CR,102028,  ,00001,DS,   ,  ,63850,63850,MARSHALL,4
217162,10023715,16.6,SO,CR,102009,  ,00001,DS,   ,  ,100849,101551,          ,2
216566,10020192,12.2,SO,CR,102022,  ,00001,   ,   ,  ,13365,101552,RICHARD,6
216666,10000460,89.05,SO,CR,102001,  ,00001,   ,   ,  ,63850,63850,DONNIE,3
220993,10016588,200.93,SO,CR,102078,  ,00001,DS,   ,  ,79950,79950,          ,4
221147,10020192,17083.12,SO,CR,102079,  ,00001,   ,   ,  ,13365,101552,PURCHASING,3
221302,10000466,46.14,SO,CR,102081,  ,00001,   ,   ,  ,27005,27005,PURCHASING,4
215823,10026581,0,CO,CR,102024,  ,00001,   ,   ,  ,101080,280,          ,   
216349,10020184,1294.62,SO,PC,102004,  ,00001,   ,   ,  ,61620,61620,          ,2
216512,10017638,172.65,SO,CR,102007,  ,00001,   ,   ,  ,100809,244,          ,6
219042,10020927,0,SO,CR,102043,  ,00001,DS,   ,  ,101015,12020,JESSICA S.,3
219367,10009985,2909.87,SO,CR,102049,  ,00001,DS,   ,  ,101263,101551,PURCHASING,2
219850,10025919,225.46,SO,CR,102057,  ,00001,   ,   ,  ,101137,85030,          ,3
220013,10020413,72.85,SO,CR,102059,  ,00001,DS,   ,  ,100920,12785,NELDA,4
220184,10010935,798.43,SO,CR,102064,  ,00001,   ,   ,  ,100877,291,BRANDON,4
220840,10025025,3488.67,SO,CR,102074,  ,00001,   ,   ,  ,100851,16450,BILL,3
217677,10021986,35.96,SO,CR,102018,  ,00001,DS,   ,  ,14303,101554,          ,2
218019,10025919,86.33,SO,CR,102024,  ,00001,   ,   ,  ,100840,85030,          ,3
218536,10023715,324.87,SO,CR,102035,  ,00001,DS,   ,  ,100849,101551,LES,4
