AggKey,YTD Sales Amount,LY YTD Sales Amount,TM Sales Amount,LY TM Sales Amount,LY Tot Sales Amount,YTD Sales Margin Amount,LY YTD Sales Margin Amount,TM Sales Margin Amount,LY TM Sales Margin Amount,LY Tot Sales Margin Amount,Current Open Amount,Current BackOrder Amount,Current Backlog Amount
130-10026839-1Z9483440344235480,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
175-10021911-1Z9483440346718571,$0,$0,$0,$0,$20,$0,$0,$0,$0,$20,0,0,0
113-10024248-5013301042,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
115-10008134-1z9483440346003119,$0,$0,$0,$0,$4,$0,$0,$0,$0,$4,0,0,0
115-10023447-1z9483440345563954,$0,$0,$0,$0,$6,$0,$0,$0,$0,$6,0,0,0
125-10015495-1z9483440344570902,$0,$0,$0,$0,$4,$0,$0,$0,$0,$4,0,0,0
143-10025025-5013302477,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10025919-5013301046,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
155-10018665-1z9483440344823102,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
167-10005006-5013301035,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
157-10020914-1z9483441245309873,$0,$0,$0,$0,$25,$0,$0,$0,$0,$25,0,0,0
162-10025264-1z9483440344567998,$0,$0,$0,$0,$4,$0,$0,$0,$0,$4,0,0,0
131-10025051-1z9483440244607348,$0,$0,$0,$0,$19,$0,$0,$0,$0,$19,0,0,0
169-10020663-1z9483440345504222,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
157-10024006-1z9483440345310182,$0,$0,$0,$0,$5,$0,$0,$0,$0,$5,0,0,0
157-10024006-                         ,$0,$0,$0,$0,$10,$0,$0,$0,$0,$10,0,0,0
179-10021986-5013301048,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
103-10002506-1z9483440244862830,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10025552-1z9483440346260216,$0,$0,$0,$0,$68,$0,$0,$0,$0,$68,0,0,0
180-10025552-1z9483440145478587,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
125-10014546-1z9483440345441666,$0,$0,$0,$0,$6,$0,$0,$0,$0,$6,0,0,0
183-10016045-1z9483440346733456,$0,$0,$0,$0,$6,$0,$0,$0,$0,$6,0,0,0
125-10015495-1z9483440244601406,$0,$0,$0,$0,$16,$0,$0,$0,$0,$16,0,0,0
145-10021470-1z9483441246393619,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-1z9483440344304397,$0,$0,$0,$0,$5,$0,$0,$0,$0,$5,0,0,0
151-10021179-1z9483440345219577,$0,$0,$0,$0,$7,$0,$0,$0,$0,$7,0,0,0
181-10024260-1z9483440345110942,$0,$0,$0,$0,$5,$0,$0,$0,$0,$5,0,0,0
163-10019897-                         ,$0,$0,$0,$0,$66,$0,$0,$0,$0,$66,0,0,0
163-10019897-1z9483440345294432,$0,$0,$0,$0,$57,$0,$0,$0,$0,$57,0,0,0
184-10026078-1z9483440345654721,$0,$0,$0,$0,$4,$0,$0,$0,$0,$4,0,0,0
119-10000472-5013301036,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10025552-1z9483440345249268,$0,$0,$0,$0,$92,$0,$0,$0,$0,$92,0,0,0
125-10019150-26548,$142,$0,$0,$0,$0,$55,$0,$0,$0,$0,0,0,0
125-10019150-7608,$73,$0,$0,$0,$0,$50,$0,$0,$0,$0,0,0,0
127-10005006-26733,$427,$0,$0,$0,$285,$153,$0,$0,$0,$102,0,0,0
180-10017638-61345,$28,$0,$0,$0,$0,$26,$0,$0,$0,$0,0,0,0
180-10017638-38065,$8,$0,$0,$0,$0,$3,$0,$0,$0,$0,0,0,0
180-10017638-38067,$14,$0,$0,$0,$0,$10,$0,$0,$0,$0,0,0,0
180-10017638-38055,$51,$0,$0,$0,$17,$47,$0,$0,$0,$16,0,0,0
180-10017638-38048,$105,$0,$0,$0,$0,$78,$0,$0,$0,$0,0,0,0
180-10017638-38049,$105,$0,$0,$0,$0,$78,$0,$0,$0,$0,0,0,0
119-10000460-63799,$94,$0,$0,$0,$0,$45,$0,$0,$0,$0,0,0,0
116-10026843-38826,$265,$0,$0,$0,$0,$190,$0,$0,$0,$0,0,0,0
116-10026843-16997,$43,$0,$0,$0,$0,$17,$0,$0,$0,$0,0,0,0
116-10026843-29268,$102,$0,$0,$0,$0,$65,$0,$0,$0,$0,0,0,0
116-10026843-21292,$18,$0,$0,$0,$0,$15,$0,$0,$0,$0,0,0,0
116-10026843-35241,$234,$0,$0,$0,$0,$97,$0,$0,$0,$0,0,0,0
116-10026843-220000,$41,$0,$0,$0,$0,$19,$0,$0,$0,$0,0,0,0
116-10026843-28929,$89,$0,$0,$0,$0,$59,$0,$0,$0,$0,0,0,0
116-10026843-28461,$31,$0,$0,$0,$0,$19,$0,$0,$0,$0,0,0,0
116-10026843-13918,$65,$0,$0,$0,$0,$38,$0,$0,$0,$0,0,0,0
116-10026843-21296,$6,$0,$0,$0,$0,$5,$0,$0,$0,$0,0,0,0
116-10026843-13917,$59,$0,$0,$0,$0,$33,$0,$0,$0,$0,0,0,0
116-10026843-36001,"$1,711",$0,$0,$0,$0,"$1,121",$0,$0,$0,$0,0,0,0
116-10026843-2040,$280,$0,$0,$0,$0,$66,$0,$0,$0,$0,0,0,0
116-10026843-39513,$109,$0,$0,$0,$0,$42,$0,$0,$0,$0,0,0,0
116-10026843-30093,$583,$0,$0,$0,$0,$265,$0,$0,$0,$0,0,0,0
127-10005006-26548,$427,$0,$285,$0,$0,$173,$0,$119,$0,$0,0,0,0
127-10005006-32966,$335,$0,$0,$0,$0,$108,$0,$0,$0,$0,0,0,0
180-10026299-37225,$33,$0,$0,$0,$0,($17),$0,$0,$0,$0,0,0,0
180-10026299-37220,$17,$0,$0,$0,$0,($35),$0,$0,$0,$0,0,0,0
136-10027356-13917,$87,$0,$0,$0,$0,$47,$0,$0,$0,$0,0,0,0
136-10027356-29071,"$2,004",$0,$738,$0,$0,"$1,438",$0,$531,$0,$0,0,0,0
136-10027356-32963,$240,$0,$80,$0,$0,$81,$0,$27,$0,$0,0,0,0
136-10027356-28881,$499,$0,$177,$0,$0,$324,$0,$115,$0,$0,0,0,0
136-10027356-23243,$58,$0,$0,$0,$0,$32,$0,$0,$0,$0,0,0,0
136-10027356-36031,$292,$0,$0,$0,$0,$202,$0,$0,$0,$0,0,0,0
136-10027356-15236,$107,$0,$0,$0,$0,$85,$0,$0,$0,$0,0,0,0
136-10027356-39116,"$1,958",$0,$0,$0,$0,$678,$0,$0,$0,$0,0,0,0
136-10027356-16296,$112,$0,$75,$0,$0,$82,$0,$54,$0,$0,0,0,0
136-10027356-32721,$178,$0,$0,$0,$0,$117,$0,$0,$0,$0,0,0,0
136-10027356-47801,"$5,669",$0,$946,$0,$0,"$2,818",$0,$474,$0,$0,0,0,0
136-10027356-28751,$132,$0,$0,$0,$0,$69,$0,$0,$0,$0,0,0,0
136-10027356-220310,$146,$0,$49,$0,$0,$86,$0,$29,$0,$0,0,0,0
136-10027356-11714,$52,$0,$13,$0,$0,$39,$0,$10,$0,$0,0,0,0
136-10027356-36016,$163,$0,$70,$0,$0,$119,$0,$51,$0,$0,0,0,0
136-10027356-20910,"$8,634",$0,"$2,878",$0,$0,"$3,978",$0,"$1,354",$0,$0,0,0,0
136-10027356-11690,"$5,368",$0,"$2,013",$0,$0,"$3,770",$0,"$1,416",$0,$0,0,0,0
136-10027356-32655,$277,$0,$0,$0,$0,$108,$0,$0,$0,$0,0,0,0
136-10027356-36015,$539,$0,$151,$0,$0,$393,$0,$110,$0,$0,0,0,0
136-10027356-32660,"$4,617",$0,"$1,385",$0,$0,"$1,762",$0,$531,$0,$0,0,0,0
136-10027356-26502,"$9,822",$0,"$5,463",$0,$0,"$4,977",$0,"$2,802",$0,$0,0,0,0
136-10027356-32720,"$1,005",$0,$178,$0,$0,$743,$0,$132,$0,$0,0,0,0
121-10023516-36030,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
176-10017576-37134,$566,$0,$0,$0,$0,$286,$0,$0,$0,$0,0,0,0
147-10025495-45880,"$4,219",$0,$0,$0,$0,"$1,337",$0,$0,$0,$0,0,0,0
147-10025495-29260,"$1,835",$0,$0,$0,$0,$837,$0,$0,$0,$0,0,0,0
147-10025495-26502,"$4,977",$0,$0,$0,$0,"$2,247",$0,$0,$0,$0,0,0,0
147-10025495-26006,$67,$0,$0,$0,$0,$46,$0,$0,$0,$0,0,0,0
147-10025495-26651,"$1,940",$0,$0,$0,$0,"$1,103",$0,$0,$0,$0,0,0,0
147-10025495-28500,"$4,487",$0,$0,$0,$0,"$2,010",$0,$0,$0,$0,0,0,0
147-10025495-27550,"$3,448",$0,$0,$0,$0,"$1,632",$0,$0,$0,$0,0,0,0
147-10025495-17801,"$4,549",$0,$0,$0,$0,"$1,851",$0,$0,$0,$0,0,0,0
113-10011981-915400,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
125-10019150-63560,$339,$0,$0,$0,$0,$119,$0,$0,$0,$0,0,0,0
125-10019150-37509,$33,$0,$11,$0,$0,$14,$0,$5,$0,$0,0,0,0
112-10014810-62623,"$1,169",$0,$0,$0,$0,$312,$0,$0,$0,$0,0,0,0
112-10014810-62624,"$1,169",$0,$0,$0,$0,$333,$0,$0,$0,$0,0,0,0
117-10025238-39680,"$1,335",$0,$148,$0,$0,$424,$0,$49,$0,$0,0,0,0
117-10025238-63253,"$3,155",$0,"$1,183",$0,$0,"$1,687",$0,$633,$0,$0,0,0,0
117-10025238-62858,"$1,626",$0,$0,$0,$0,$775,$0,$0,$0,$0,0,0,0
158-10025515-39346,$279,$0,$0,$0,$0,$54,$0,$0,$0,$0,0,0,0
104-10020663-37215,"$3,318",$0,$463,$0,$0,"$1,200",$0,$180,$0,$0,0,0,0
127-10005006-39680,"$1,349",$0,$300,$0,$150,$440,$0,$102,$0,$48,0,0,0
127-10010974-25322,$0,$0,$0,$0,$0,($22),$0,$0,$0,$0,0,0,0
121-10025291-32655,$271,$0,$0,$0,$0,$102,$0,$0,$0,$0,0,0,0
121-10025291-25580,$88,$0,$0,$0,$0,$36,$0,$0,$0,$0,0,0,0
121-10025291-26548,$712,$0,$0,$0,$0,$273,$0,$0,$0,$0,0,0,0
180-10026299-29879,$100,$0,$67,$0,$0,$2,$0,$21,$0,$0,0,0,0
180-10026299-36053,$32,$0,$0,$0,$0,$19,$0,$0,$0,$0,0,0,0
107-10025287-26006,$7,$0,$0,$0,$0,$5,$0,$0,$0,$0,0,0,0
111-10025248-34797,$48,$0,$0,$0,$12,$37,$0,$0,$0,$9,0,0,0
111-10025248-21320,$38,$0,$0,$0,$0,$32,$0,$0,$0,$0,0,0,0
111-10025248-25933,$273,$0,$259,$0,$0,$203,$0,$193,$0,$0,0,0,0
111-10025248-21268,$46,$0,$0,$0,$20,$42,$0,$0,$0,$18,0,0,0
111-10025248-32721,$132,$0,$0,$0,$0,$86,$0,$0,$0,$0,0,0,0
111-10025248-2040,$119,$0,$0,$0,$9,$25,$0,$0,$0,$2,0,0,0
111-10025248-21296,$200,$0,$0,$0,$67,$170,$0,$0,$0,$57,0,0,0
111-10025248-13916,$63,$0,$0,$0,$0,$37,$0,$0,$0,$0,0,0,0
121-10025291-29070,$604,$0,$0,$0,$0,$415,$0,$0,$0,$0,0,0,0
121-10025291-220310,$93,$0,$0,$0,$0,$54,$0,$0,$0,$0,0,0,0
121-10025291-2051,$10,$0,$0,$0,$0,$8,$0,$0,$0,$0,0,0,0
121-10025291-30106,$353,$0,$0,$0,$0,$153,$0,$0,$0,$0,0,0,0
121-10025291-28401,"$8,510",$0,"$3,137",$0,$0,"$4,134",$0,"$1,509",$0,$0,0,0,0
121-10025291-26370,"$1,614",$0,$333,$0,$0,$809,$0,$160,$0,$0,0,0,0
121-10025291-13200,$356,$0,$0,$0,$0,$68,$0,$0,$0,$0,0,0,0
121-10025291-29873,$140,$0,$0,$0,$0,$47,$0,$0,$0,$0,0,0,0
136-10027356-38076,"$2,545",$0,$0,$0,$0,"$1,585",$0,$0,$0,$0,0,0,0
136-10027356-30500,$737,$0,$0,$0,$0,$193,$0,$0,$0,$0,0,0,0
105-10014779-37474,$5,$0,$0,$0,$0,$4,$0,$0,$0,$0,0,0,0
105-10014779-29070,$431,$0,$0,$0,$0,$306,$0,$0,$0,$0,0,0,0
105-10014779-30490,$961,$0,$242,$0,$0,$386,$0,$99,$0,$0,0,0,0
105-10014779-2040,$193,$0,$88,$0,$0,$45,$0,$20,$0,$0,0,0,0
105-10014779-13230,$92,$0,$0,$0,$0,$15,$0,$0,$0,$0,0,0,0
105-10014779-26502,"$5,574",$0,"$1,115",$0,$0,"$2,858",$0,$583,$0,$0,0,0,0
113-10011981-11690,"$1,826",$0,$0,$0,$0,"$1,292",$0,$0,$0,$0,0,0,0
113-10011981-32720,$484,$0,$0,$0,$0,$361,$0,$0,$0,$0,0,0,0
113-10011981-29071,"$1,722",$0,$0,$0,$0,"$1,245",$0,$0,$0,$0,0,0,0
127-10005006-37170,$217,$0,$0,$0,$0,$132,$0,$0,$0,$0,0,0,0
157-10024010-39586,$0,$0,$0,$0,$0,($2),$0,$0,$0,$0,0,0,0
121-10025291-220412,$142,$0,$0,$0,$0,$60,$0,$0,$0,$0,0,0,0
121-10025291-63253,$598,$0,$0,$0,$0,$323,$0,$0,$0,$0,0,0,0
114-10025038-20910,$979,$0,$0,$0,$0,$457,$0,$0,$0,$0,0,0,0
114-10025038-30279,"$5,120",$0,$0,$0,$0,"$1,520",$0,$0,$0,$0,0,0,0
114-10025038-47801,"$1,932",$0,$0,$0,$0,$980,$0,$0,$0,$0,0,0,0
160-10015275-62010,$380,$0,$0,$0,$0,$143,$0,$0,$0,$0,0,0,0
160-10015275-61853,$263,$0,$0,$0,$0,$118,$0,$0,$0,$0,0,0,0
127-10005006-26405,$130,$0,$0,$0,$0,$91,$0,$0,$0,$0,0,0,0
127-10005006-36015,$971,$0,$0,$0,$127,$703,$0,$0,$0,$92,0,0,0
127-10005006-62871,$288,$0,$25,$0,$238,$174,$0,$15,$0,$143,0,0,0
127-10005006-7613,$1,$0,$0,$0,$0,$1,$0,$0,$0,$0,0,0,0
127-10005006-28430,$41,$0,$0,$0,$0,$11,$0,$0,$0,$0,0,0,0
127-10005006-13910,$184,$0,$0,$0,$0,$91,$0,$0,$0,$0,0,0,0
127-10005006-22350,$4,$0,$0,$0,$0,$3,$0,$0,$0,$0,0,0,0
127-10005006-38380,$142,$0,$0,$0,$0,$53,$0,$0,$0,$0,0,0,0
127-10005006-38385,$142,$0,$0,$0,$0,$53,$0,$0,$0,$0,0,0,0
127-10005006-60078,$68,$0,$0,$0,$0,$50,$0,$0,$0,$0,0,0,0
127-10005006-38050,"$1,373",$0,$0,$0,$0,$504,$0,$0,$0,$0,0,0,0
127-10005006-61746,$870,$0,$0,$0,$0,$3,$0,$0,$0,$0,0,0,0
127-10005006-38076,"$3,125",$0,$312,$0,$0,"$1,937",$0,$190,$0,$0,0,0,0
127-10005006-7536,$469,$0,$0,$0,$156,$303,$0,$0,$0,$101,0,0,0
127-10005006-60449,$395,$0,$0,$0,$0,$180,$0,$0,$0,$0,0,0,0
127-10005006-20990,$575,$0,$230,$0,$0,$283,$0,$114,$0,$0,0,0,0
127-10005006-39886,$44,$0,$0,$0,$0,$29,$0,$0,$0,$0,0,0,0
127-10005006-220331,$77,$0,$0,$0,$0,$50,$0,$0,$0,$0,0,0,0
127-10005006-38370,$212,$0,$0,$0,$0,$145,$0,$0,$0,$0,0,0,0
127-10005006-33629,$362,$0,$0,$0,$0,$125,$0,$0,$0,$0,0,0,0
136-10027575-60448,$586,$0,$0,$0,$0,$172,$0,$0,$0,$0,0,0,0
136-10027575-61500,$858,$0,$0,$0,$0,$202,$0,$0,$0,$0,0,0,0
162-10025249-1Z9483440344113307,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
112-10010886-1Z9483440345618636,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-915374,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-915351,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-915400,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-62885,$0,$0,$0,$0,$0,$0,($33),$0,($33),($33),0,0,0
111-10025305-915375,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-915340,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-1Z9483440345498310,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
117-10021977-5013174801,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
117-10021977-62948,$0,$356,$0,$356,$356,$0,$56,$0,$56,$56,0,0,0
117-10021977-61857,$0,$156,$0,$156,$156,$0,$71,$0,$71,$71,0,0,0
111-10025305-38808,$0,$468,$0,$468,$468,$0,$191,$0,$191,$191,0,0,0
175-10021911-1Z9483440345279682,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10022750-1Z9483440346164026,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10025919-5013174810,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
103-10015824-1Z9483440344376417,$0,$24,$0,$24,$24,$0,$24,$0,$24,$24,0,0,0
173-10009985-1Z9483440146284936,$0,$35,$0,$35,$35,$0,$35,$0,$35,$35,0,0,0
108-10025919-61069,$0,$82,$0,$82,$82,$0,$30,$0,$30,$30,0,0,0
108-10025919-1Z9483440344025984,$0,$6,$0,$6,$6,$0,$6,$0,$6,$6,0,0,0
104-10025252-1Z9483440245384015,$0,$93,$0,$93,$93,$0,$93,$0,$93,$93,0,0,0
103-10002506-5013174813,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
162-10025264-1Z9483440144213524,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
162-10025264-5013174819,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
162-10025264-39781,$0,$59,$0,$59,$59,$0,$35,$0,$35,$35,0,0,0
162-10025264-29918,$0,$86,$0,$86,$86,$0,$40,$0,$40,$40,0,0,0
162-10025264-25405,$0,$51,$0,$51,$51,$0,$19,$0,$19,$19,0,0,0
162-10025264-29396,$0,$66,$0,$66,$66,$0,$32,$0,$32,$32,0,0,0
162-10025264-61560,$0,$77,$0,$77,$77,$0,$49,$0,$49,$49,0,0,0
162-10025264-29754,$0,$271,$0,$271,$271,$0,$109,$0,$109,$109,0,0,0
162-10025264-37172,$0,$123,$0,$123,$123,$0,$61,$0,$61,$61,0,0,0
162-10025264-39186,$0,$627,$0,$627,$627,$0,$268,$0,$268,$268,0,0,0
162-10025264-29769,$0,$120,$0,$120,$120,$0,$71,$0,$71,$71,0,0,0
162-10025264-28739,$0,$353,$0,$353,$353,$0,$117,$0,$117,$117,0,0,0
162-10025264-30613,$0,$315,$0,$315,$315,$0,$183,$0,$183,$183,0,0,0
115-10023447-1Z9483440344965012,$0,$5,$0,$5,$5,$0,$5,$0,$5,$5,0,0,0
115-10023447-63070,$0,$46,$0,$46,$46,$0,$21,$0,$21,$21,0,0,0
173-10009985-1Z9483440346227084,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
173-10009985-13447,$0,$62,$0,$62,$62,$0,$35,$0,$35,$35,0,0,0
167-10009907-1Z9483440146566917,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
109-10026581-1Z9483440344889275,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
109-10026581-32655,$0,$137,$0,$137,$137,$0,$53,$0,$53,$53,0,0,0
161-10000466-5013174974,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
103-10009356-1Z9483440346598577,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
153-10016548-1Z9483440344715489,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
153-10016548-37401,$0,$178,$0,$178,$178,$0,$109,$0,$109,$109,0,0,0
181-10019665-28396,$0,$16,$0,$16,$16,$0,$10,$0,$10,$10,0,0,0
181-10019665-1Z9483440345248205,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
180-10023715-1Z9483440346087646,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
117-10021977-5013174815,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-5013174801,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
111-10025305-25987,$0,$353,$0,$353,$353,$0,$287,$0,$287,$287,0,0,0
108-10025919-1Z9483440344078703,$0,$41,$0,$41,$41,$0,$41,$0,$41,$41,0,0,0
170-10027340-1Z9483440345356008,$0,$5,$0,$5,$5,$0,$5,$0,$5,$5,0,0,0
170-10027340-13916,$0,$32,$0,$32,$32,$0,$19,$0,$19,$19,0,0,0
158-10010969-5013174811,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
180-10012715-470256417403,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
143-10025025-5013174812,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
144-10018628-1Z9483440144408476,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
144-10018628-39340,$0,$111,$0,$111,$111,$0,$23,$0,$23,$23,0,0,0
103-10002506-1Z9483440345706997,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
180-10012715-470256417414,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
173-10009985-5013174816,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
173-10009985-1Z9483440345531167,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10025919-1Z9483440344947032,$0,$8,$0,$8,$8,$0,$8,$0,$8,$8,0,0,0
105-10016549-34901,$0,$29,$0,$29,$29,$0,$17,$0,$17,$17,0,0,0
118-10014739-1Z9483440245563625,$0,$42,$0,$42,$42,$0,$42,$0,$42,$42,0,0,0
154-10000460-1Z9483440346955154,$0,$5,$0,$5,$5,$0,$5,$0,$5,$5,0,0,0
130-10020192-39477,$0,$144,$0,$144,$144,$0,$56,$0,$56,$56,0,0,0
124-10023778-61019,$0,$60,$0,$60,$60,$0,$32,$0,$32,$32,0,0,0
124-10023778-60900,$0,$348,$0,$348,$348,$0,$201,$0,$201,$201,0,0,0
136-10019664-1Z9483440345533923,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
136-10019664-1Z9483440345285460,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
136-10019664-63156,$0,$2,$0,$2,$9,$0,($0),$0,($0),($3),0,0,0
136-10019664-1Z9483440344546340,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
136-10019664-1Z9483440345938773,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
136-10019664-1Z9483440344043562,$0,$5,$0,$5,$5,$0,$5,$0,$5,$5,0,0,0
125-10014546-7165,$0,$1,$0,$1,$1,$0,$1,$0,$1,$1,0,0,0
125-10014546-2051,$0,$10,$0,$10,$10,$0,$8,$0,$8,$8,0,0,0
125-10014546-5744,$0,$3,$0,$3,$3,$0,$3,$0,$3,$3,0,0,0
125-10014546-18250,$0,$35,$0,$35,$35,$0,$21,$0,$21,$21,0,0,0
115-10008134-37209,$0,$28,$0,$28,$28,$0,$17,$0,$17,$17,0,0,0
115-10008134-1Z9483440346582959,$0,$6,$0,$6,$6,$0,$6,$0,$6,$6,0,0,0
136-10019664-1Z9483440345407355,$0,$6,$0,$6,$6,$0,$6,$0,$6,$6,0,0,0
181-10024260-1Z9483440345453064,$0,$20,$0,$20,$20,$0,$20,$0,$20,$20,0,0,0
166-10017036-                         ,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
166-10017036-63744,$0,$404,$0,$404,$404,$0,$79,$0,$79,$79,0,0,0
173-10009985-1Z9483440146849942,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
108-10025919-1Z9483440346884427,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
143-10025025-30490,$0,$223,$0,$223,$223,$0,$81,$0,$81,$81,0,0,0
125-10014546-5013174820,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
112-10010886-62725,$0,$123,$0,$123,$123,$0,$64,$0,$64,$64,0,0,0
173-10009985-50131748166,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
134-10023023-1Z9483440345692243,$0,$4,$0,$4,$4,$0,$4,$0,$4,$4,0,0,0
103-10002506-60794,$0,$28,$0,$28,$28,$0,$18,$0,$18,$18,0,0,0
103-10002506-7309,$0,$25,$0,$13,$37,$0,$20,$0,$10,$29,0,0,0
103-10002506-60076,$0,$16,$0,$16,$16,$0,$9,$0,$9,$9,0,0,0
108-10025919-220005,$0,$9,$0,$9,$9,$0,$3,$0,$3,$3,0,0,0
108-10025919-1Z9483440145935190,$0,$25,$0,$25,$25,$0,$25,$0,$25,$25,0,0,0
110-10006862-2040,$0,$66,$0,$66,$66,$0,$12,$0,$12,$12,0,0,0
110-10006862-5013179778,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
110-10006862-37195,$0,$57,$0,$57,$57,$0,$37,$0,$37,$37,0,0,0
110-10006862-37172,$0,$123,$0,$123,$123,$0,$61,$0,$61,$61,0,0,0
104-10025252-5013179786,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
104-10025252-25883,$0,$234,$0,$234,$234,$0,$163,$0,$163,$163,0,0,0
175-10021911-5013179770,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
175-10021911-39637,$0,$126,$0,$126,$126,$0,$51,$0,$51,$51,0,0,0
150-10011459-915374,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
144-10020927-63350,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
157-10020914-5013179779,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
157-10020914-16479,$0,$32,$0,$32,$32,$0,$28,$0,$28,$28,0,0,0
157-10020914-37170,$0,$523,$0,$523,$523,$0,$310,$0,$310,$310,0,0,0
157-10020914-21316,$0,$1,$0,$1,$1,$0,$1,$0,$1,$1,0,0,0
157-10020914-30093,$0,$544,$0,$272,$816,$0,$215,$0,$102,$328,0,0,0
157-10020914-6009,$0,$22,$0,$22,$22,$0,$18,$0,$18,$18,0,0,0
157-10020914-6005,$0,$6,$0,$6,$6,$0,$5,$0,$5,$5,0,0,0
157-10020914-34035,$0,$83,$0,$83,$83,$0,$42,$0,$42,$42,0,0,0
112-10027356-40637,$0,$0,$0,$0,$0,$0,($5),$0,($5),($5),0,0,0
112-10027356-5013179782,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
112-10027356-40619,$0,$0,$0,$0,$0,$0,($327),$0,($327),($327),0,0,0
112-10027356-40636,$0,$0,$0,$0,$0,$0,($27),$0,($27),($27),0,0,0
112-10027356-40624,$0,$0,$0,$0,$0,$0,($55),$0,($55),($55),0,0,0
158-10023003-13840,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,0,0,0
